

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F6","F8","F10","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","F68","F70","F72","M6","M8","M10","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66","M68","M70","M72"
2007,7,"CA_TWL",3,2,60,1290,238,0,0,0,0,0,0,0.0036,0.0069,0.0178,0.0378,0.0503,0.0557,0.0426,0.0737,0.0371,0.0304,0.0201,0.0118,0.0102,0.01,0.0219,0.0109,0.0173,0.0238,0.0187,0.0255,0.0249,0.0143,0.0089,0.0021,0.0023,0.0017,0.0015,8e-04,0,0,0,0,0,0,0,0.0081,0.0157,0.0149,0.0597,0.0537,0.0229,0.013,0.0358,0.0128,0.0186,0.0117,0.0173,0.0211,0.0208,0.0175,0.0152,0.0193,0.0108,0.017,0.006,0.003,0.0023,1e-04,0,0,0,0
2008,7,"CA_TWL",3,2,69,1437,267,0,0,0,0,0,0,0,0.0011,0.0033,0.0326,0.0533,0.0769,0.0517,0.0395,0.0217,0.0087,0.0139,0.012,0.0112,0.0063,0.0124,0.0067,0.0096,0.02,0.0133,0.0214,0.03,0.024,0.0065,0.014,0.0044,0.0049,0.0057,0.0038,0,0,0,0,0,0,0,3e-04,0.0049,0.0261,0.0268,0.0584,0.0521,0.0471,0.0162,0.016,0.0171,0.0296,0.0152,0.0286,0.0287,0.0268,0.0238,0.0247,0.0241,0.0127,0.0086,0.0023,0,5e-04,4e-04,0,0,0
2009,7,"CA_TWL",3,2,44,796,154,0,0,0,0,0,0,0,0,0.0302,0.0817,0.1619,0.0782,0.0692,0.033,0.0196,0.0116,0.0038,0.0049,0.0023,0.0039,0.0014,0.0024,0.008,0.0046,0.005,0.007,0.0086,0.0066,0.0068,0.0037,0.0026,0.0018,0,0.0011,0,0,0,0,0,0,0,0.0077,0.0479,0.0855,0.0656,0.1041,0.011,0.042,0.0123,0.0099,0.0027,0.0033,0.0014,0.0078,0.0059,0.0081,0.0088,0.0061,0.0035,0.0023,0.0039,0,4e-04,0,0,0,0,0
2010,7,"CA_TWL",3,2,28,309,71,0,0,0,0,0,0,0,8e-04,0.0041,0.0041,0.0023,0.008,0.0753,0.0587,0.0815,0.0046,0.008,0.0098,0.0054,0.004,0.0106,0.0095,0.024,0.0404,0.0236,0.0328,0.0423,0.0173,0.0044,0.0138,0.0047,0.0078,0,0,0,0,0,0,0,0,0,0,0.0025,0.0256,0.0083,0.0537,0.0251,0.0704,0.0835,0.0139,0.0096,0.0136,0.0343,0.0187,0.0377,0.0441,0.0091,0.0236,0.0074,0.0051,0.0095,0,0,0.0062,0,0,0,0
2011,7,"CA_TWL",3,2,38,894,161,0,0,0,0,0,0,0,0.0019,0.0237,0.0849,0.1044,0.0752,0.1139,0.0208,0.0239,0.0141,0.0049,0.0066,0.0078,7e-04,0.003,0.0021,0.0029,0.0046,0.008,0.0056,0.0053,0.0066,0.007,0.0041,0.002,0,0.0017,0.0039,0,0,0,0,0,0,0,0.0061,0.0265,0.0743,0.0944,0.0959,0.0231,0.0443,0.0128,0.0252,0.0131,0.0031,0.0041,0.0033,0.0029,0.008,0.0046,0.0044,0.0039,0.0038,0.0033,7e-04,7e-04,0.0017,0,0,0,0
2012,7,"CA_TWL",3,2,28,423,86,0,0,0,0,0,0,0,0,0,0.0279,0.0529,0.0593,0.0649,0.0261,0.0153,0.0077,0.0089,0.0159,0.0068,0.0162,0.003,0.0136,0.0108,0.0183,0.0174,0.0065,0.0246,0.0166,0.0028,0.0102,0.0036,0,0.0047,6e-04,0,0,0,0,0,0,0,0,0.0108,0.0451,0.0444,0.0409,0.0799,0.0553,0.0306,0.0391,0.0311,0.0239,0.0205,0.0344,0.0128,0.0328,0.0307,0.0107,0.0082,0.008,0.0022,0.0039,0,0,0,0,0,0
2013,7,"CA_TWL",3,2,33,890,156,0,0,0,0,0,0,0,0.0162,0.0013,0.0465,0.0915,0.0959,0.0585,0.0337,0.0273,0.0271,0.0241,0.0163,0.0126,0.0131,0.0127,0.0131,0.0107,0.0093,0.0066,0.0109,0.0078,0.0061,0.0037,0.0048,0,0.0022,0.0012,0,0,0,0,0,0,0,0.0015,0.0014,0.0323,0.0643,0.0694,0.0377,0.0169,0.0407,0.0261,0.0266,0.0243,0.0177,0.0149,0.0123,0.016,0.0097,0.0103,0.0106,0.0066,0.0012,0.0053,0,9e-04,0,0,0,0,0
2014,7,"CA_TWL",3,2,7,217,37,0,0,0,0,0,0,0,0.0093,0,0.0093,0.0093,0.0139,0.0251,0.0079,0.0226,0.0222,0.0281,0.023,0.0283,0.0235,0.0324,0.0239,0.0366,0.0345,0.0509,0.0279,0.0242,0.0081,0.0207,0.0046,0,0,0,0,0,0,0,0,0,0,0,0.0046,0.0046,0.0232,0.0418,0.0302,0.0589,0.0185,0.0212,0.028,0.0234,0.03,0.0273,0.0247,0.0405,0.0462,0.0266,0.0225,0.0294,0.0041,0.0046,0.0032,0,0,0,0,0,0
2015,7,"CA_TWL",3,2,3,83,14,0,0,0,0,0,0,0,0,0,0,0.0224,0.0333,0.0108,0.0449,0.022,0.0109,0.0165,0.0112,0.0109,0.0108,0.0329,0,0,0.0053,0.0056,0.0438,0.1306,0.0273,0.0437,0.0277,0,0,0,0.0216,0,0,0,0,0,0,0,0,0,0.0112,0.0112,0.0449,0.0436,0.0165,0.022,0.0274,0.022,0.0165,0.0112,0,0.0161,0.0658,0.0818,0.0109,0.0112,0.0221,0.0112,0.0221,0,0,0,0,0,0
2016,7,"CA_TWL",3,2,15,503,84,0,0,0,0,0,0,0,0.0062,0.0142,0.0323,0.0318,0.0216,0.0309,0.0358,0.0169,0.0151,0.0256,0.0079,0.0238,0.0141,0.0209,0.0248,0.0259,0.0168,0.0256,0.0487,0.028,0.0192,0.0127,0.0058,0.0054,0.0078,0.0058,0.006,0,0,0,0,0,0,0,0.0097,0.0091,0.0184,0.0109,0.0084,0.012,0.0138,0.0211,0.0249,0.0126,0.0188,0.0219,0.0277,0.0495,0.0677,0.0318,0.0535,0.0348,0.0189,0,0.0022,0,0.0025,0,0,0,0
2017,7,"CA_TWL",3,2,14,368,65,0,0,0,0,0,0,0,0.0036,0.0095,0.0073,0.0131,0.0036,0.0055,0.0113,0.012,0.0108,0.0131,0.0126,0.0424,0.049,0.027,0.0211,0.0605,0.03,0.0375,0.039,0.0424,0.0393,0.0285,0.0354,0.0161,0.001,0.0074,0.0042,0,0,0,0,0,0,0,0.0029,0.0138,0.016,0.0044,0.0029,0.0021,0.0225,0.0125,0.0117,0.0177,0.0119,0.029,0.0323,0.0294,0.0429,0.0571,0.0305,0.0279,0.0094,0.0233,0.012,0.0046,0,0,0,0,0
2018,7,"CA_TWL",3,2,10,414,67,0,0,0,0,0.0014,0.0014,0.0113,0.0296,0.115,0.1551,0.1336,0.0722,0.0343,0.0052,0.0066,0.0029,2e-04,0.0016,0.0054,0.0051,0.0013,0,0.009,0.0079,0.0057,0.0081,0.0083,0.0116,0,0.0044,0.0061,0.0013,0,0,0,0,0,0,0,0,0.0041,0.0028,0.037,0.0958,0.0722,0.0407,0.0257,0.0252,0,0.0179,0.005,0.0024,0.006,0.0042,0.0016,0.0032,0.0024,0.0016,0.0016,0.0038,0.0024,0,0,0,0,0,0,0
2019,7,"CA_TWL",3,2,25,536,99,0,0,0,0,0,0,0,0,0.0191,0.0757,0.1381,0.0928,0.0568,0.0423,0.0236,0.0207,0.0128,0.0112,0.0097,0.0097,0.0087,0.0146,0.0103,0.0132,0.0233,0.0105,0.0193,0.0087,0.0021,0.0099,0.0082,0.002,0,0.0033,0,0,0,0,0,0,0,0,0.0029,0.047,0.0413,0.0292,0.031,0.0052,0.0219,0.0204,0.0172,0.018,0.0081,0.0081,0.0147,0.0187,0.0199,0.0124,0.0113,0.0091,0.006,0.0068,0.0042,0,0,0,0,0
2020,7,"CA_TWL",3,2,7,196,34,0,0,0,0,0,0,0,0,0,0.0056,0.0695,0.1012,0.0731,0.0749,0.036,0.0169,0.0162,0.0145,0.0094,0.0112,0.0104,0.0156,0.0169,0.0195,0.0257,0.0117,0.0214,0.0125,0.0089,0.0028,0.004,0.0091,0,0,0,0,0,0,0,0,0,0,0,0.0084,0.0222,0.0277,0.0208,0.0502,0.0397,0.0066,0.0084,0.0111,0.024,0.0251,0.055,0.0213,0.0334,0.0257,0.012,0.0056,0.0065,0.0038,0,0.0056,0,0,0,0
2021,7,"CA_TWL",3,2,11,207,40,0,0,0,0,0,0,0,0,0.0266,0.0812,0.0365,0.0081,0.0763,0.128,0.0111,0.0086,0.0063,0.0068,0.0045,0.009,0.0018,0.0057,0.0047,0.0075,0.0096,0.0214,0.0276,0.0061,0.0145,0.0252,0.0034,0,0.0032,0.002,0,0,0,0,0,0,0,0,0.0266,0.0531,0.0303,0.1241,0.0655,0.0076,0.0045,0.0397,0.0041,0.0058,0.0118,0.0115,0.0183,0.0124,0.017,0.0142,0.0035,0.0038,0.0077,0,0,0,0.0023,0,0,0
2022,7,"CA_TWL",3,2,13,245,47,0,0,0,0,0,0,0,0,0,0,0.0341,0.0738,0.1121,0.0956,0.0866,0.0337,6e-04,0.0076,0.0107,0.0126,0.0095,0.0151,0.0134,0.0197,0.0163,0.0069,0.0089,0.0137,0,0.0048,0,0.0026,0.0056,0,0,0,0,0,0,0,0,0,0,0,0.0227,0.0645,0.1019,0.0276,0.0589,0.0065,0.011,0.0044,0.0105,0.007,0.0197,0.0165,0.0094,0.0263,0.0105,0.0045,0.0029,0.0108,3e-04,0,0,0,0,0
2001,7,"OR_NONTWL",3,2,1,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,0.0333,0,0.2,0.0333,0.0333,0.0667,0.1,0.0667,0,0.0667,0.0667,0.0333,0,0.0333,0,0,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,0.0333,0.0333,0.0667,0,0,0,0,0.0333,0,0,0,0,0,0,0,0
2006,7,"OR_NONTWL",3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,7,"OR_NONTWL",3,2,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0.1429,0,0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0.1429,0.1429,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0
2009,7,"OR_NONTWL",3,2,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2941,0.2353,0,0,0,0,0,0.2353,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,7,"OR_NONTWL",3,2,11,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0347,0,0.0674,0,0.0674,0.1037,0.1378,0,0.069,0.0345,0,0,0.0337,0,0,0.0347,0,0,0.0337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337,0.0337,0,0.0337,0,0.0383,0.0359,0.1057,0.0337,0,0.0347,0,0.0337,0,0,0,0,0,0,0,0,0
2011,7,"OR_NONTWL",3,2,6,47,12,0,0,0,0,0,0,0,0,0,0,0,0.0919,0.046,0.0412,0.023,0.046,0.0182,0.0689,0.0182,0.023,0,0.0182,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0.046,0.1101,0.0919,0.023,0.0642,0.0365,0.0365,0.0182,0.023,0.0182,0.0365,0.0182,0.0182,0,0,0,0,0,0,0,0,0
2012,7,"OR_NONTWL",3,2,16,93,29,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.0678,0.0639,0.0546,0.0645,0.0876,0.0317,0.0212,0.0218,0.0318,0.0106,0.0106,0.0212,0.0105,0,0.0318,0.0537,0.0213,0.0105,0,0.0211,0,0,0,0,0,0,0,0,0,0,0,0,0.0106,0.0106,0.0222,0.0106,0.0975,0.0105,0.0211,0,0.0218,0,0.0105,0,0.0318,0,0.0211,0.0318,0.0213,0.0212,0,0.0107,0,0,0,0
2013,7,"OR_NONTWL",3,2,15,44,21,0,0,0,0,0,0,0,0,0,0,0,0.0359,0,0.0684,0.0215,0.0758,0.067,0,0,0.0665,0.0215,0.0233,0.0221,0.0442,0.0431,0.0221,0.0215,0,0,0.0431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919,0,0,0,0.0469,0,0.0653,0.0651,0.0442,0.0441,0,0.0222,0,0,0.0222,0.0221,0,0,0,0,0
2014,7,"OR_NONTWL",3,2,15,48,22,0,0,0,0,0,0,0,0,0,0.0217,0.0584,0,0.0195,0.0211,0.1431,0.1019,0.0435,0.0619,0.0435,0.0451,0,0,0,0,0,0.0198,0.0195,0,0.0198,0,0.0195,0,0.0198,0,0,0,0,0,0,0,0,0,0,0,0.0217,0.063,0,0.0412,0,0.0389,0.0779,0,0,0.0389,0.0405,0,0,0.0198,0,0,0,0,0,0,0,0,0,0
2015,7,"OR_NONTWL",3,2,14,51,21,0,0,0,0,0,0,0,0,0,0,0,0.0197,0,0.0592,0.04,0.0768,0.0782,0.1183,0.0393,0.059,0.0399,0,0,0.0194,0.0207,0.0198,0.0382,0,0.0386,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381,0.019,0,0.0602,0.0387,0.04,0,0.0202,0,0,0.0194,0.0194,0.0194,0,0,0.0394,0,0,0,0,0,0
2016,7,"OR_NONTWL",3,2,9,36,14,0,0,0,0,0,0,0,0,0,0,0.0276,0.1105,0.0276,0.0543,0.1133,0.1377,0.1138,0.0829,0,0,0.0557,0,0,0.0295,0,0.0272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276,0,0.0276,0.0276,0,0,0.0272,0,0,0.0274,0.0274,0.0272,0,0.0274,0,0,0,0,0,0,0,0,0,0
2017,7,"OR_NONTWL",3,2,16,96,29,0,0,0,0,0,0,0,0,0,0,0,0.0517,0.0184,0.0208,0.0397,0.0403,0.0613,0.0448,0.0562,0.0277,0.0234,0.0389,0,0.0248,0.0311,0.0156,0.0156,0.0103,0.0142,0.0779,0.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092,0.0283,0.034,0.0298,0.0297,0.0184,0.0651,0.0365,0.0311,0.0156,0.0538,0.0156,0,0,0,0,0,0.0049,0,0,0,0
2018,7,"OR_NONTWL",3,2,27,135,46,0,0,0,0,0,0,0,0,0,0,0,0.005,0.0069,0.0102,0.0374,0.0443,0.078,0.0691,0.0707,0.0373,0.0319,0.0219,0.0383,0.0021,0.0625,0.0041,0.0462,0,0.0313,0,0,0.0313,0,0.0333,0,0,0,0,0,0.0205,0,0,0,0,0,0,0.0059,0.009,0.0472,0.0286,0.0505,0.0043,0.0029,0.0333,0.002,0,0.0041,0.0646,0.0313,0.0313,0,0.0027,0,0,0,0,0,0
2019,7,"OR_NONTWL",3,2,30,248,64,0,0,0,0,0,0.002,0,0,0,0,0.0138,0.034,0.0487,0.0475,0.0217,0.0405,0.0575,0.0434,0.0456,0.0171,0.0213,0.0103,0.0392,0.0191,0,0.0057,0.0043,0.0138,0.0132,0.0166,0.0103,0.0083,0,0.0213,0,0,0,0,0,0,0,0,0,0.002,0.0101,0.0298,0.0234,0.0233,0.0172,0.0365,0.0625,0.0472,0.0342,0.0215,0.0171,0.0106,0.0191,0.0498,0.006,0.0175,0.0021,0.0151,0,0,0,0,0,0
2020,7,"OR_NONTWL",3,2,18,67,27,0,0,0,0,0,0,0,0.0268,0,0,0.032,0,0.0256,0.0256,0.0384,0.0512,0.0384,0.0768,0.0384,0.0397,0.0128,0,0.0221,0.0256,0,0.0661,0,0,0,0,0,0,0.0128,0.0128,0,0,0,0,0,0,0.0268,0,0,0.0128,0,0.0384,0,0,0.043,0.0384,0.0256,0,0.043,0.0256,0.0477,0.0256,0.0257,0.0384,0.0128,0.0257,0.0128,0.0128,0,0,0,0,0,0
2021,7,"OR_NONTWL",3,2,23,128,41,0,0,0,0,0,0,0,0,0.0041,0,0,0.0153,0.1513,0.1263,0.134,0.0955,0.0865,0.0289,0.0426,0.0265,0.0087,0.0126,0,0.0084,0,0.0076,0,0,0.0041,0.0043,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0.0208,0.0041,0.029,0.0361,0.0396,0.0111,0.0147,0.0316,0.0107,0.0082,0.0117,0.0043,0,0,0.0041,0,0.0043,0.0082,0,0,0,0,0,0,0
2022,7,"OR_NONTWL",3,2,10,75,20,0,0,0,0,0,0,0,0,0,0,0,0.0258,0.0659,0.0503,0.1552,0.0551,0.0422,0.0422,0.0126,0.0264,0.0377,0.0126,0.029,0.0164,0.0126,0.0256,0.029,0.0251,0.0126,0.0126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126,0.0383,0.0132,0.0422,0.0509,0.0164,0,0,0,0.0493,0.0126,0.0251,0.0126,0,0.0256,0.0126,0,0,0,0,0,0
1981,7,"OR_TWL",3,2,1,30,5,0,0,0,0,0,0,0,0,0,0,0.0333,0,0,0.0667,0.1,0.1,0.1333,0.1667,0,0.0333,0.0333,0.0333,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333,0,0.0667,0.1333,0.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,"OR_TWL",3,2,5,150,26,0,0,0,0,0,0,0,0,0.0015,0,0,0.0045,0.062,0.0156,0.0671,0.0545,0.0253,0.01,0.0284,0.0282,5e-04,0.0031,0.0238,0.052,5e-04,0.0445,5e-04,0.0107,0.0036,0.0051,0.001,5e-04,0.0015,0,0,0,0,0,0,0,0,0,0,0.0015,0.0015,0.0045,0.0448,0.1327,0.0852,0.0851,0.0484,0.0732,0.0222,0.0242,0.0156,5e-04,0.0046,5e-04,0.0031,5e-04,0,0,0,0,0.0075,0,0,0
1990,7,"OR_TWL",3,2,33,390,87,0,0,0,0,0,0.0033,0.0033,0.01,0.0281,0.0344,0.0334,0.0253,0.0117,0.0075,0.0011,0.0069,0.0033,0.0106,0.0158,0.0091,0.0133,0.0033,0.0067,0.0129,0.0157,0.0242,0.0127,0.0132,0.0167,0.0133,0.0117,0.0033,0.0023,0.0033,0,0,0,0,0,0,0.0033,0.0069,0.0517,0.0528,0.0742,0.023,0.021,0.0179,0.0155,0.0118,0.0507,0.0323,0.0565,0.0435,0.0523,0.0449,0.0425,0.0248,0.0067,0,0.0033,0.0025,0.0027,0.0023,0,0,0,0
1991,7,"OR_TWL",3,2,47,1059,193,0,0,0,0,0,0,2e-04,0.0013,0.015,0.0471,0.0541,0.0549,0.0529,0.0322,0.0277,0.012,0.0112,0.0132,0.0089,0.0066,0.0089,0.0144,0.0119,0.0052,0.0084,0.006,0.0109,0.0175,0.0127,0.0062,0.0031,0.0038,0.0072,0.006,0,0,0,0,0,0,0,1e-04,0.0047,0.0324,0.0654,0.0551,0.0403,0.0343,0.05,0.0344,0.0343,0.0245,0.0377,0.0246,0.0216,0.0193,0.0153,0.0101,0.0088,0.0071,0.0048,0.0067,0.0032,0.0048,6e-04,0,0,0
1992,7,"OR_TWL",3,2,52,1227,221,0,0,0,0,0,8e-04,0.0025,0.01,0.0313,0.0467,0.0573,0.0336,0.0329,0.0248,0.0282,0.0195,0.0122,0.0156,0.0094,0.0141,0.0077,0.0106,0.0085,0.0075,0.0112,0.0068,0.0102,0.0069,0.0097,0.014,0.0033,0.0032,9e-04,0.0031,0,0,0,0,0,0.0018,0.003,0.0062,0.0319,0.049,0.0714,0.0509,0.0402,0.041,0.0233,0.0311,0.0317,0.032,0.0262,0.0204,0.0141,0.0229,0.0217,0.0104,0.011,0.0035,0.0053,0.0048,0.0018,0.0019,0,0,0,0
1993,7,"OR_TWL",3,2,12,281,51,0,0,0,0,0,0,0.0019,0.0123,0.0451,0.0371,0.0678,0.0526,0.0185,0.0261,0.0177,0.0194,0.0101,0.011,0.0022,0.0054,0.0114,0.0073,0.0029,0.0128,0.0036,0.017,0.0066,0.0078,0.0353,0.0055,0.011,0.0055,0.0051,0.0055,0,0,0,0,0,0,0.0029,0.0185,0.0373,0.0818,0.0789,0.0364,0.0407,0.0267,0.0375,0.0059,0.0143,0.0086,0.027,0.0115,0.0334,0.0306,0.0046,0.0167,0.0011,0.0092,0.0095,0,0,0.0022,0,0,0,0
1994,7,"OR_TWL",3,2,1,40,7,0,0,0.025,0.075,0,0.125,0.1,0.175,0.025,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0.05,0.075,0.125,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,7,"OR_TWL",3,2,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0.1429,0.1429,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0,0,0,0,0,0,0,0.2857,0,0,0,0,0,0
1996,7,"OR_TWL",3,2,12,375,64,0,0,0,0,0,0,7e-04,7e-04,0.013,0.0161,0.0394,0.0204,0.0247,0.0517,0.0465,0.0624,0.0632,0.0414,0.0095,0.0102,0.0051,0.0128,0.0139,0.0012,0.0051,0.0103,0.0072,0.0114,0,0.002,0,0,0.002,0,0,0,0,0,0,0,0.0026,0.0079,0.0074,0.0314,0.0494,0.0507,0.0216,0.0667,0.0358,0.0519,0.0621,0.0611,0.0137,0.0159,0.0285,0.0091,0.0051,0.002,0.0046,5e-04,0.001,0,0,0,0,0,0,0
1998,7,"OR_TWL",3,2,24,738,126,0,0,0,0,0,0,0,0.0073,0.0249,0.0329,0.0817,0.0717,0.065,0.0377,0.0368,0.0305,0.0383,0.0244,0.0116,0.0156,0.0207,0.0072,0.0161,0.0077,0.0081,0.0091,0.008,0.0158,0.0038,0.0067,0.0016,0.0016,0.0011,0,0,0,0,0,0,0,0.0031,0.0144,0.0384,0.0343,0.0467,0.034,0.0507,0.0343,0.0178,0.0237,0.02,0.0106,0.0114,0.0111,0.0114,0.0125,0.0101,0.0072,0.0076,0.0045,0.0027,0.0038,6e-04,0,0.0015,0,0.0015,0
1999,7,"OR_TWL",3,2,27,819,140,0,0,0,0,0,0,0,7e-04,0.0059,0.0271,0.0327,0.0621,0.0551,0.0396,0.0362,0.0435,0.0291,0.032,0.0225,0.0168,0.0136,0.0122,0.0103,0.0071,0.0137,0.0096,0.0129,0.0192,0.0127,0.0065,0.0022,0.0025,0.003,2e-04,0,0,0,0,0,0,7e-04,0.0014,0.0162,0.0242,0.0349,0.0436,0.0533,0.0381,0.0232,0.0462,0.0463,0.0342,0.0252,0.0198,0.0192,0.0088,0.0101,0.0037,0.0055,0.0051,0.0064,0.0029,0.0013,1e-04,6e-04,0,0,1e-04
2000,7,"OR_TWL",3,2,22,659,113,0,0,0,0,0,0,0,0,0.0091,0.0178,0.0325,0.0358,0.0306,0.0257,0.0299,0.0295,0.0278,0.0262,0.0293,0.0114,0.0217,0.0188,0.0166,0.0086,0.0122,0.0144,0.0204,0.0166,0.0152,0.0077,0.0119,0.0015,0.0026,0.0013,0,0,0,0,0,0,0,0.0061,0.0092,0.0182,0.0472,0.0442,0.0261,0.042,0.0292,0.052,0.0407,0.0313,0.0269,0.0307,0.0353,0.028,0.0116,0.0123,0.0107,0.0084,0.008,0.0011,0.0024,0.0012,4e-04,3e-04,0.0012,0
2001,7,"OR_TWL",3,2,34,1033,177,0,0,0,0,0,0,0.0017,0,0,0.0084,0.0213,0.0142,0.0351,0.0386,0.0418,0.0325,0.0323,0.0236,0.02,0.019,0.03,0.0195,0.0192,0.0223,0.0327,0.0239,0.0351,0.0263,0.0232,0.0099,0.0057,0.0034,0.0055,6e-04,0,0,0,0,0,0,0,0.0034,0.0071,0.0238,0.0122,0.0334,0.0177,0.0226,0.0256,0.0326,0.0409,0.0231,0.0326,0.0275,0.0275,0.0352,0.0192,0.0185,0.0153,0.0117,0.0091,0.0069,0.0045,0.0014,0.001,0.0011,0,2e-04
2002,7,"OR_TWL",3,2,33,1000,171,0,0,0,0,0,0,0,0,0.0036,0.0107,0.0195,0.0306,0.0378,0.0202,0.0395,0.0182,0.0209,0.0221,0.0281,0.0171,0.0143,0.02,0.0178,0.026,0.02,0.0247,0.0307,0.0197,0.0205,0.0184,0.0069,0.0043,0.0044,0.0035,0,0,0,0,0,0,0,0,0.005,0.0129,0.0347,0.0446,0.0354,0.0408,0.0247,0.041,0.0318,0.0324,0.0301,0.0319,0.029,0.0192,0.0232,0.018,0.0188,0.0117,0.008,0.0029,0.0022,0.0014,6e-04,0,0,0
2003,7,"OR_TWL",3,2,48,1451,248,0,0,0,0,0,0,0,7e-04,0.0026,0.0069,0.0317,0.0198,0.0523,0.03,0.0225,0.0254,0.0259,0.0191,0.0321,0.0219,0.0124,0.0111,0.0128,0.0188,0.0281,0.0216,0.0284,0.0194,0.0229,0.0134,0.0099,0.0047,0.0053,0.0049,0,0,0,0,0,0,0,7e-04,0.0051,0.0132,0.0132,0.0415,0.0329,0.0343,0.0408,0.0426,0.0272,0.0363,0.021,0.0306,0.0287,0.03,0.0239,0.0267,0.0118,0.0147,0.0062,0.0075,0.0023,0.0021,0.0017,2e-04,6e-04,0
2004,7,"OR_TWL",3,2,42,1256,215,0,0,0,0,0,0,0,0.0045,0.0087,0.0331,0.0974,0.0711,0.0422,0.0483,0.0385,0.0268,0.0145,0.0149,0.01,0.0175,0.0089,0.0112,0.0074,0.0084,0.0092,0.0111,0.0162,0.0098,0.0053,0.0041,0.0078,0.0026,0.0023,0.0025,0,0,0,0,0,0,0,3e-04,0.0136,0.0321,0.0774,0.0533,0.0571,0.0514,0.0298,0.0259,0.0132,0.0226,0.0129,0.0196,0.0086,0.0078,0.0102,0.0056,0.0099,0.0075,0.0023,0.0026,0.0017,0,3e-04,0,0,0
2005,7,"OR_TWL",3,2,41,1229,211,0,0,0,0,0,0,0,0.0084,0.0198,0.0441,0.0538,0.0732,0.037,0.0478,0.033,0.0237,0.0235,0.0127,0.0097,0.0184,0.0121,0.006,0.0104,0.0072,0.0103,0.0106,0.0048,0.0076,0.0053,0.003,0.0034,0.0022,6e-04,6e-04,0,0,0,0,0,0,0.0022,0.009,0.0385,0.0623,0.0842,0.0632,0.0527,0.0314,0.0252,0.0179,0.0207,0.0197,0.0154,0.0088,0.0126,0.009,0.0128,0.009,0.0055,0.0039,0.0053,0.0011,2e-04,0,0,0,0,0
2006,7,"OR_TWL",3,2,51,1464,253,0,0,0,0,0,0,0,0.0031,0.0322,0.0444,0.0434,0.0515,0.0584,0.0411,0.0209,0.0291,0.0195,0.0184,0.0128,0.0122,0.0069,0.0109,0.0059,0.0112,0.0052,0.0161,0.0071,0.0074,0.0076,0.0049,0.0018,0.0032,0.0015,0.0019,0,0,0,0,0,0,0,0.004,0.0344,0.0296,0.0675,0.0854,0.0587,0.0418,0.0316,0.031,0.0178,0.0164,0.0178,0.014,0.0182,0.0182,0.0072,0.0092,0.0043,0.0064,0.0038,0.0034,5e-04,0,0,5e-04,0,0
