"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99","Age100"
1929,5.80074,12.1782,35.2738,54.9238,74.8272,98.1193,124.686,154.272,186.171,222.382,260.592,299.672,341.363,384.387,428.875,475.972,521.209,565.213,609.459,655.32,701.696,746.818,791.46,834.482,876.313,917.641,957.415,994.381,1029.24,1063.02,1080.35,1109.46,1136.61,1161.77,1184.92,1206.07,1225.22,1242.37,1257.56,1270.8,1282.15,1291.62,1299.28,1305.18,1309.36,1311.88,1312.81,1312.21,1310.13,1306.65,1301.84,1295.75,1288.45,1280.02,1270.51,1259.99,1248.53,1236.19,1223.03,1209.11,1194.49,1179.23,1163.39,1147.01,1130.15,1112.87,1095.2,1077.2,1058.91,1040.37,1021.63,1002.71,983.666,964.523,945.315,926.074,906.829,887.608,868.436,849.338,830.336,811.451,792.704,774.111,755.69,737.456,719.423,701.604,684.011,666.654,649.544,632.687,616.093,599.767,583.716,567.944,552.455,537.254,522.342,507.722,12968.5
1930,5.79441,12.1622,35.2221,54.8381,74.7075,97.9632,124.494,154.15,186.602,221.022,259.79,300.18,340.955,384.157,428.365,473.766,521.644,567.133,611.002,654.901,700.323,746.098,790.372,833.996,875.796,916.258,956.117,994.297,1029.52,1062.55,1094.44,1109.45,1136.6,1161.76,1184.91,1206.06,1225.2,1242.36,1257.54,1270.79,1282.13,1291.6,1299.26,1305.16,1309.34,1311.86,1312.79,1312.18,1310.11,1306.63,1301.81,1295.72,1288.43,1279.99,1270.48,1259.97,1248.51,1236.16,1223,1209.09,1194.47,1179.21,1163.37,1146.99,1130.14,1112.85,1095.19,1077.19,1058.9,1040.36,1021.61,1002.7,983.653,964.51,945.303,926.063,906.818,887.598,868.426,849.329,830.327,811.443,792.696,774.104,755.683,737.449,719.417,701.598,684.006,666.649,649.539,632.683,616.089,599.763,583.712,567.94,552.452,537.251,522.339,507.719,12968.5
1931,5.78974,12.1489,35.1759,54.7577,74.591,97.8065,124.296,153.912,186.454,221.534,258.202,299.256,341.532,383.698,428.108,473.203,519.227,567.607,613.079,656.56,699.876,744.64,789.61,832.85,875.288,915.718,954.676,992.95,1029.44,1062.84,1093.96,1123.92,1136.59,1161.75,1184.9,1206.05,1225.19,1242.34,1257.53,1270.77,1282.11,1291.59,1299.25,1305.14,1309.32,1311.84,1312.77,1312.17,1310.09,1306.61,1301.79,1295.7,1288.41,1279.97,1270.47,1259.95,1248.49,1236.15,1222.99,1209.07,1194.45,1179.19,1163.35,1146.97,1130.12,1112.84,1095.17,1077.17,1058.88,1040.34,1021.6,1002.69,983.641,964.499,945.292,926.053,906.809,887.588,868.418,849.32,830.319,811.436,792.689,774.097,755.677,737.443,719.411,701.593,684.001,666.645,649.535,632.679,616.085,599.76,583.709,567.937,552.449,537.248,522.336,507.717,12968.4
1932,5.78708,12.1391,35.1376,54.6859,74.4816,97.6539,124.097,153.667,186.166,221.358,258.8,297.426,340.482,384.347,427.597,472.919,518.61,564.977,613.59,658.791,701.649,744.165,788.067,832.048,874.085,915.187,954.115,991.456,1028.04,1062.75,1094.26,1123.43,1151.42,1161.74,1184.9,1206.04,1225.18,1242.34,1257.52,1270.76,1282.1,1291.58,1299.24,1305.13,1309.31,1311.83,1312.76,1312.15,1310.08,1306.6,1301.78,1295.69,1288.39,1279.96,1270.45,1259.93,1248.47,1236.13,1222.97,1209.05,1194.44,1179.18,1163.34,1146.96,1130.11,1112.82,1095.16,1077.16,1058.87,1040.33,1021.59,1002.68,983.631,964.489,945.283,926.043,906.8,887.58,868.41,849.313,830.312,811.429,792.682,774.091,755.671,737.438,719.406,701.588,683.996,666.64,649.531,632.675,616.081,599.756,583.706,567.934,552.446,537.245,522.334,507.714,12968.4
1933,5.7867,12.1336,35.1092,54.6262,74.384,97.5107,123.903,153.421,185.87,221.016,258.594,298.115,338.399,383.165,428.32,472.354,518.299,564.305,610.748,659.342,704.035,746.051,787.566,830.423,873.246,913.933,953.565,990.877,1026.5,1061.32,1094.18,1123.75,1150.92,1176.91,1184.9,1206.04,1225.19,1242.34,1257.52,1270.77,1282.1,1291.58,1299.24,1305.13,1309.31,1311.83,1312.76,1312.15,1310.08,1306.6,1301.78,1295.69,1288.39,1279.95,1270.45,1259.93,1248.47,1236.13,1222.97,1209.05,1194.43,1179.17,1163.33,1146.95,1130.1,1112.82,1095.15,1077.15,1058.86,1040.33,1021.58,1002.67,983.625,964.483,945.277,926.038,906.795,887.575,868.405,849.308,830.308,811.425,792.678,774.087,755.667,737.434,719.403,701.585,683.993,666.638,649.528,632.673,616.079,599.754,583.704,567.932,552.445,537.244,522.332,507.713,12968.4
1934,5.78876,12.1328,35.0931,54.5822,74.3028,97.3829,123.722,153.181,185.572,220.664,258.195,297.879,339.184,380.821,427.003,473.154,517.68,563.967,610.022,656.287,704.623,748.587,789.562,829.895,871.541,913.054,952.258,990.305,1025.9,1059.73,1092.7,1123.66,1151.24,1176.4,1200.37,1206.05,1225.19,1242.34,1257.52,1270.77,1282.1,1291.58,1299.24,1305.13,1309.3,1311.83,1312.75,1312.15,1310.07,1306.59,1301.77,1295.68,1288.38,1279.95,1270.44,1259.92,1248.46,1236.12,1222.96,1209.04,1194.42,1179.16,1163.32,1146.95,1130.09,1112.81,1095.14,1077.14,1058.85,1040.32,1021.57,1002.66,983.617,964.476,945.27,926.031,906.788,887.569,868.399,849.302,830.302,811.419,792.673,774.082,755.663,737.43,719.399,701.581,683.99,666.634,649.525,632.67,616.076,599.752,583.701,567.93,552.442,537.242,522.33,507.711,12968.4
1935,5.79323,12.1371,35.0907,54.5568,74.2422,97.2753,123.557,152.953,185.278,220.304,257.775,297.407,338.901,381.688,424.374,471.679,518.534,563.27,609.631,655.48,701.328,749.18,792.212,831.962,870.949,911.232,951.302,988.904,1025.26,1059.06,1091.01,1122.09,1151.1,1176.67,1199.79,1221.73,1225.13,1242.29,1257.47,1270.71,1282.05,1291.52,1299.18,1305.07,1309.25,1311.77,1312.7,1312.09,1310.01,1306.53,1301.72,1295.63,1288.33,1279.89,1270.39,1259.87,1248.41,1236.07,1222.91,1208.99,1194.38,1179.12,1163.28,1146.9,1130.05,1112.77,1095.11,1077.11,1058.82,1040.28,1021.54,1002.63,983.588,964.448,945.243,926.006,906.764,887.546,868.377,849.282,830.283,811.401,792.656,774.065,755.647,737.415,719.384,701.568,683.977,666.622,649.513,632.659,616.066,599.742,583.692,567.922,552.435,537.234,522.323,507.705,12968.2
1936,5.79986,12.1465,35.1032,54.5529,74.2074,97.1955,123.42,152.749,185,219.952,257.351,296.919,338.359,381.364,425.333,468.767,516.909,564.19,608.866,655.048,700.454,745.665,792.827,834.741,873.104,910.598,949.388,987.895,1023.8,1058.38,1090.31,1120.34,1149.48,1176.51,1200.06,1221.13,1241.05,1242.21,1257.39,1270.63,1281.97,1291.45,1299.1,1304.99,1309.17,1311.69,1312.62,1312.01,1309.94,1306.46,1301.64,1295.55,1288.26,1279.82,1270.31,1259.8,1248.34,1236,1222.84,1208.93,1194.32,1179.06,1163.22,1146.85,1130,1112.72,1095.06,1077.06,1058.77,1040.24,1021.5,1002.59,983.55,964.412,945.209,925.973,906.733,887.516,868.349,849.255,830.257,811.377,792.633,774.044,755.626,737.396,719.366,701.551,683.961,666.607,649.499,632.645,616.053,599.73,583.681,567.911,552.424,537.225,522.314,507.696,12968.1
1937,5.80806,12.1604,35.1304,54.5726,74.2027,97.1509,123.32,152.582,184.757,219.628,256.946,296.439,337.814,380.767,424.985,469.842,513.735,562.44,609.881,654.248,700.015,744.759,789.132,835.415,876.047,912.88,948.756,985.937,1022.78,1056.9,1089.65,1119.65,1147.72,1174.89,1199.92,1221.43,1240.47,1258.38,1257.35,1270.59,1281.93,1291.4,1299.06,1304.94,1309.12,1311.64,1312.57,1311.96,1309.89,1306.41,1301.59,1295.5,1288.21,1279.77,1270.27,1259.75,1248.3,1235.96,1222.8,1208.89,1194.27,1179.02,1163.18,1146.81,1129.96,1112.68,1095.02,1077.03,1058.74,1040.21,1021.47,1002.56,983.523,964.386,945.184,925.949,906.71,887.495,868.328,849.235,830.239,811.359,792.616,774.028,755.611,737.382,719.353,701.538,683.949,666.596,649.488,632.635,616.044,599.721,583.673,567.903,552.417,537.218,522.308,507.69,12967.9
1938,5.81683,12.1776,35.1705,54.6146,74.229,97.144,123.262,152.457,184.552,219.334,256.562,295.967,337.261,380.144,424.309,469.446,514.9,558.972,607.974,655.322,699.143,744.274,788.153,831.501,876.732,915.934,951.108,985.255,1020.73,1055.83,1088.09,1118.94,1146.98,1173.06,1198.23,1221.27,1240.75,1257.77,1273.69,1270.52,1281.85,1291.32,1298.98,1304.87,1309.04,1311.56,1312.49,1311.88,1309.81,1306.33,1301.51,1295.43,1288.13,1279.7,1270.19,1259.68,1248.23,1235.89,1222.73,1208.82,1194.21,1178.96,1163.12,1146.75,1129.9,1112.63,1094.97,1076.98,1058.69,1040.16,1021.43,1002.52,983.483,964.347,945.147,925.914,906.677,887.463,868.298,849.207,830.212,811.333,792.592,774.005,755.59,737.361,719.333,701.52,683.931,666.579,649.473,632.621,616.03,599.708,583.66,567.892,552.406,537.208,522.298,507.681,12967.8
1939,5.82468,12.1959,35.2202,54.677,74.2862,97.1784,123.254,152.385,184.4,219.091,256.219,295.524,336.722,379.521,423.615,468.698,514.465,560.239,604.225,653.272,700.289,743.345,787.639,830.468,872.624,916.649,954.289,987.697,1020.02,1053.71,1086.99,1117.34,1146.25,1172.3,1196.36,1219.55,1240.58,1258.04,1273.06,1287.02,1281.77,1291.25,1298.9,1304.79,1308.96,1311.48,1312.41,1311.8,1309.73,1306.25,1301.43,1295.35,1288.05,1279.62,1270.12,1259.61,1248.15,1235.82,1222.66,1208.75,1194.15,1178.9,1163.06,1146.69,1129.85,1112.57,1094.92,1076.93,1058.65,1040.12,1021.38,1002.48,983.441,964.308,945.109,925.878,906.642,887.43,868.267,849.177,830.184,811.307,792.567,773.981,755.567,737.34,719.313,701.501,683.913,666.562,649.457,632.606,616.016,599.695,583.648,567.88,552.395,537.197,522.288,507.672,12967.6
1940,5.82965,12.2124,35.2734,54.7543,74.371,97.2532,123.297,152.374,184.313,218.911,255.934,295.128,336.218,378.914,422.92,467.931,513.645,559.766,605.594,649.243,698.098,744.564,786.656,829.927,871.541,912.355,955.037,991.004,1022.55,1052.98,1084.81,1116.21,1144.62,1171.56,1195.6,1217.65,1238.84,1257.88,1273.35,1286.4,1298.44,1291.18,1298.83,1304.72,1308.9,1311.42,1312.34,1311.74,1309.66,1306.18,1301.37,1295.28,1287.99,1279.56,1270.05,1259.54,1248.09,1235.76,1222.6,1208.7,1194.09,1178.84,1163.01,1146.64,1129.8,1112.52,1094.87,1076.88,1058.6,1040.07,1021.34,1002.44,983.403,964.271,945.075,925.845,906.611,887.4,868.238,849.15,830.158,811.282,792.543,773.959,755.546,737.32,719.294,701.483,683.896,666.546,649.442,632.591,616.003,599.682,583.636,567.868,552.384,537.187,522.279,507.663,12967.4
1941,5.82922,12.2228,35.3211,54.8373,74.4769,97.3656,123.394,152.431,184.305,218.814,255.733,294.811,335.782,378.362,422.262,467.182,512.826,558.897,605.107,650.741,693.821,742.265,787.977,828.924,871.007,911.258,950.598,991.816,1026.01,1055.63,1084.1,1114.01,1143.5,1169.94,1194.89,1216.92,1236.95,1256.15,1273.22,1286.73,1297.85,1308,1298.8,1304.69,1308.87,1311.39,1312.31,1311.7,1309.63,1306.15,1301.33,1295.25,1287.95,1279.52,1270.02,1259.51,1248.06,1235.72,1222.57,1208.66,1194.05,1178.81,1162.97,1146.61,1129.76,1112.49,1094.84,1076.85,1058.57,1040.05,1021.31,1002.41,983.379,964.248,945.052,925.823,906.59,887.38,868.219,849.132,830.14,811.266,792.528,773.944,755.532,737.306,719.282,701.471,683.885,666.536,649.432,632.582,615.994,599.674,583.628,567.861,552.377,537.18,522.273,507.657,12967.3
1942,5.82047,12.2219,35.3512,54.9115,74.5896,97.5039,123.536,152.551,184.373,218.803,255.619,294.577,335.418,377.868,421.642,466.45,512,557.999,604.161,650.209,695.413,737.707,785.533,830.305,869.942,910.685,949.44,987.191,1026.84,1059.18,1086.81,1113.26,1141.23,1168.77,1193.21,1216.16,1236.18,1254.22,1271.45,1286.57,1298.15,1307.38,1315.7,1304.63,1308.81,1311.32,1312.25,1311.64,1309.57,1306.09,1301.27,1295.18,1287.89,1279.46,1269.96,1259.45,1248,1235.66,1222.51,1208.61,1194,1178.75,1162.92,1146.56,1129.72,1112.44,1094.79,1076.81,1058.53,1040.01,1021.27,1002.37,983.342,964.212,945.018,925.791,906.559,887.351,868.191,849.105,830.115,811.242,792.505,773.922,755.511,737.287,719.263,701.453,683.869,666.52,649.417,632.568,615.981,599.662,583.616,567.85,552.367,537.171,522.264,507.648,12967.2
1943,5.80022,12.2036,35.3486,54.9583,74.6906,97.6517,123.712,152.727,184.518,218.885,255.607,294.447,335.153,377.46,421.092,465.767,511.199,557.101,603.191,649.194,694.846,739.4,780.71,827.729,871.39,909.57,948.841,985.985,1022.05,1060.03,1090.46,1116.04,1140.45,1166.43,1192.01,1214.44,1235.41,1253.42,1269.48,1284.77,1297.98,1307.68,1315.06,1321.59,1308.73,1311.25,1312.18,1311.57,1309.49,1306.01,1301.2,1295.11,1287.82,1279.39,1269.89,1259.38,1247.93,1235.59,1222.45,1208.54,1193.94,1178.69,1162.86,1146.5,1129.66,1112.39,1094.74,1076.75,1058.48,1039.96,1021.23,1002.33,983.3,964.172,944.98,925.754,906.524,887.317,868.159,849.075,830.086,811.214,792.479,773.898,755.488,737.265,719.242,701.434,683.85,666.503,649.401,632.552,615.966,599.648,583.603,567.838,552.356,537.16,522.254,507.639,12967
1944,5.76539,12.1611,35.2955,54.9542,74.7541,97.7835,123.899,152.943,184.729,219.055,255.698,294.427,334.996,377.151,420.625,465.145,510.432,556.208,602.196,648.123,693.728,738.762,782.461,822.602,868.636,911.028,947.618,985.296,1020.72,1055,1091.25,1119.7,1143.2,1165.54,1189.52,1213.11,1233.54,1252.51,1268.55,1282.65,1296.03,1307.37,1315.22,1320.81,1325.61,1311.05,1311.97,1311.36,1309.29,1305.81,1300.99,1294.91,1287.62,1279.19,1269.7,1259.19,1247.74,1235.42,1222.27,1208.37,1193.77,1178.53,1162.71,1146.35,1129.52,1112.25,1094.61,1076.63,1058.36,1039.84,1021.12,1002.23,983.202,964.079,944.891,925.67,906.444,887.241,868.087,849.007,830.022,811.153,792.421,773.843,755.436,737.216,719.196,701.39,683.809,666.464,649.364,632.518,615.933,599.617,583.574,567.811,552.33,537.136,522.231,507.617,12966.6
1945,5.7134,12.0881,35.1728,54.8716,74.7486,97.8667,124.066,153.174,184.991,219.305,255.895,294.531,334.972,376.972,420.277,464.624,509.745,555.369,601.227,647.051,692.583,737.574,781.789,824.454,863.267,908.166,949.159,984.054,1020.05,1053.68,1086.12,1120.56,1147.01,1168.42,1188.68,1210.66,1232.27,1250.71,1267.73,1281.81,1294,1305.52,1315.03,1321.09,1324.95,1328.07,1311.88,1311.27,1309.2,1305.72,1300.91,1294.82,1287.54,1279.11,1269.61,1259.11,1247.66,1235.34,1222.19,1208.3,1193.7,1178.46,1162.64,1146.28,1129.45,1112.19,1094.54,1076.57,1058.3,1039.79,1021.06,1002.17,983.149,964.028,944.842,925.622,906.398,887.198,868.046,848.967,829.983,811.117,792.386,773.81,755.405,737.186,719.168,701.363,683.783,666.439,649.34,632.496,615.912,599.597,583.555,567.792,552.313,537.119,522.215,507.603,12966.3
1946,5.64253,11.9791,34.9615,54.6808,74.6361,97.8592,124.172,153.38,185.269,219.614,256.186,294.756,335.088,376.942,420.075,464.237,509.172,554.619,600.317,646.007,691.434,736.353,780.53,823.743,865.209,902.55,946.176,985.653,1018.76,1052.98,1084.76,1115.3,1147.9,1172.32,1191.62,1209.81,1229.79,1249.44,1265.91,1281,1293.17,1303.48,1313.18,1320.91,1325.24,1327.42,1328.93,1311.2,1309.12,1305.65,1300.83,1294.75,1287.46,1279.03,1269.54,1259.04,1247.59,1235.27,1222.12,1208.22,1193.63,1178.39,1162.57,1146.22,1129.39,1112.13,1094.48,1076.51,1058.24,1039.73,1021.01,1002.12,983.098,963.979,944.795,925.577,906.355,887.156,868.005,848.928,829.946,811.081,792.352,773.777,755.374,737.156,719.139,701.336,683.757,666.415,649.317,632.474,615.891,599.577,583.536,567.775,552.296,537.103,522.2,507.588,12966
1947,5.55234,11.8305,34.6463,54.3524,74.3766,97.7123,124.163,153.511,185.52,219.946,256.55,295.094,335.348,377.078,420.048,464.022,508.757,554.005,599.516,645.041,690.331,735.146,779.253,822.432,864.478,904.597,940.342,982.572,1020.43,1051.67,1084.06,1113.92,1142.52,1173.24,1195.61,1212.82,1228.95,1246.94,1264.64,1279.18,1292.36,1302.66,1311.14,1319.06,1325.07,1327.72,1328.29,1328.25,1309.06,1305.58,1300.77,1294.68,1287.4,1278.97,1269.48,1258.97,1247.53,1235.2,1222.06,1208.16,1193.57,1178.33,1162.51,1146.16,1129.33,1112.07,1094.43,1076.46,1058.19,1039.68,1020.96,1002.07,983.053,963.935,944.752,925.536,906.316,887.118,867.969,848.893,829.913,811.049,792.322,773.748,755.346,737.13,719.114,701.312,683.734,666.393,649.296,632.454,615.872,599.559,583.519,567.758,552.28,537.089,522.186,507.575,12965.8
1948,5.44384,11.6414,34.2165,53.8624,73.9301,97.3727,123.976,153.5,185.678,220.244,256.938,295.513,335.734,377.371,420.2,463.991,508.52,553.552,598.851,644.179,689.297,733.971,777.973,821.084,863.1,903.831,942.473,976.513,1017.24,1053.4,1082.71,1113.2,1141.11,1167.75,1196.56,1216.89,1232,1246.08,1262.11,1277.89,1290.53,1301.84,1310.31,1317.02,1323.22,1327.56,1328.6,1327.61,1326.09,1305.52,1300.71,1294.62,1287.34,1278.91,1269.42,1258.91,1247.47,1235.14,1222,1208.11,1193.51,1178.27,1162.45,1146.1,1129.27,1112.02,1094.38,1076.4,1058.14,1039.63,1020.91,1002.03,983.008,963.892,944.71,925.496,906.276,887.08,867.933,848.858,829.879,811.017,792.291,773.719,755.317,737.103,719.088,701.287,683.711,666.37,649.275,632.433,615.853,599.541,583.502,567.742,552.265,537.074,522.172,507.562,12965.6
1949,5.31948,11.4139,33.6695,53.194,73.263,96.787,123.543,153.266,185.66,220.424,257.273,295.943,336.187,377.775,420.489,464.115,508.435,553.236,598.298,643.394,688.3,732.79,776.642,819.643,861.589,902.29,941.571,978.618,1010.86,1049.99,1084.37,1111.69,1140.25,1166.18,1190.83,1217.72,1236.01,1249.06,1261.13,1275.22,1289.11,1299.88,1309.38,1316.07,1321.06,1325.59,1328.32,1327.81,1325.35,1322.4,1300.55,1294.47,1287.18,1278.76,1269.27,1258.77,1247.33,1235.01,1221.87,1207.97,1193.38,1178.15,1162.33,1145.98,1129.16,1111.9,1094.27,1076.3,1058.04,1039.53,1020.82,1001.93,982.918,963.805,944.627,925.415,906.199,887.006,867.861,848.79,829.813,810.954,792.23,773.661,755.262,737.05,719.037,701.239,683.665,666.326,649.233,632.393,615.815,599.504,583.467,567.709,552.233,537.044,522.144,507.535,12965
1950,5.18294,11.1532,33.0116,52.3436,72.3539,95.9137,122.8,152.731,185.377,220.401,257.483,296.329,336.675,378.284,420.938,464.434,508.569,553.143,597.956,642.799,687.461,731.729,775.392,818.242,860.078,900.712,939.967,977.683,1013.04,1043.4,1080.86,1113.4,1138.72,1165.31,1189.24,1211.91,1236.87,1253.13,1264.15,1274.23,1286.42,1298.46,1307.41,1315.15,1320.12,1323.44,1326.37,1327.55,1325.56,1321.67,1317.37,1294.32,1287.04,1278.62,1269.13,1258.63,1247.19,1234.87,1221.74,1207.85,1193.26,1178.03,1162.21,1145.87,1129.05,1111.79,1094.16,1076.19,1057.94,1039.43,1020.72,1001.84,982.83,963.72,944.545,925.336,906.123,886.932,867.791,848.722,829.748,810.891,792.17,773.603,755.207,736.997,718.987,701.191,683.619,666.282,649.191,632.353,615.777,599.468,583.433,567.676,552.202,537.014,522.115,507.507,12964.5
1951,5.03352,10.8669,32.2575,51.321,71.1976,94.7243,121.694,151.815,184.734,220.072,257.466,296.584,337.132,378.857,421.534,464.963,508.958,553.334,597.904,642.484,686.882,730.899,774.335,816.994,858.679,899.206,938.399,976.096,1012.15,1045.74,1074.17,1109.89,1140.55,1163.83,1188.44,1210.37,1231.04,1254.09,1268.35,1277.37,1285.5,1295.83,1306.06,1313.25,1319.26,1322.57,1324.28,1325.67,1325.36,1321.95,1316.72,1311.13,1286.95,1278.53,1269.04,1258.55,1247.11,1234.79,1221.66,1207.77,1193.18,1177.95,1162.14,1145.79,1128.97,1111.72,1094.09,1076.13,1057.87,1039.37,1020.66,1001.78,982.77,963.662,944.489,925.282,906.071,886.882,867.742,848.675,829.704,810.848,792.129,773.564,755.169,736.961,718.953,701.157,683.587,666.252,649.162,632.326,615.751,599.443,583.409,567.653,552.18,536.994,522.096,507.489,12964.1
1952,4.88167,10.5536,31.4295,50.1486,69.8064,93.21,120.184,150.445,183.623,219.304,257.076,296.556,337.411,379.356,422.154,465.6,509.513,553.728,598.078,642.395,686.509,730.244,773.414,815.836,857.323,897.695,936.781,974.417,1010.46,1044.77,1076.51,1102.96,1136.9,1165.65,1186.87,1209.5,1229.43,1248.13,1269.26,1281.56,1288.61,1294.86,1303.37,1311.84,1317.31,1321.67,1323.37,1323.54,1323.44,1321.71,1316.95,1310.43,1303.62,1278.41,1268.92,1258.43,1246.99,1234.67,1221.54,1207.65,1193.07,1177.84,1162.03,1145.69,1128.87,1111.62,1094,1076.03,1057.78,1039.28,1020.57,1001.7,982.69,963.585,944.414,925.21,906.001,886.815,867.678,848.613,829.644,810.791,792.074,773.511,755.119,736.913,718.906,701.113,683.545,666.212,649.124,632.289,615.716,599.41,583.377,567.623,552.151,536.966,522.07,507.464,12963.7
1953,4.73207,10.2352,30.5234,48.8612,68.2115,91.3883,118.262,148.578,181.965,217.983,256.175,296.101,337.372,379.66,422.699,466.271,510.195,554.315,598.485,642.56,686.39,729.823,772.695,814.838,856.079,896.248,935.177,972.706,1008.69,1042.99,1075.48,1105.34,1129.76,1161.88,1188.69,1207.87,1228.51,1246.46,1263.2,1282.45,1292.81,1297.96,1302.36,1309.1,1315.87,1319.68,1322.43,1322.6,1321.28,1319.77,1316.69,1310.64,1302.91,1294.95,1268.78,1258.28,1246.85,1234.54,1221.41,1207.52,1192.94,1177.72,1161.91,1145.57,1128.76,1111.51,1093.89,1075.93,1057.68,1039.18,1020.48,1001.6,982.598,963.496,944.328,925.127,905.921,886.738,867.603,848.542,829.575,810.725,792.011,773.45,755.06,736.857,718.853,701.062,683.496,666.165,649.079,632.246,615.675,599.371,583.34,567.588,552.118,536.934,522.039,507.435,12963.1
1954,4.58913,9.92157,29.6026,47.4526,66.4606,89.3009,115.952,146.204,179.709,216.021,254.642,295.079,336.875,379.645,423.075,466.918,510.983,555.116,599.186,643.071,686.647,729.782,772.34,814.176,855.132,895.052,933.776,971.151,1007.03,1041.27,1073.77,1104.4,1132.32,1154.71,1184.97,1209.84,1226.97,1245.64,1261.63,1276.43,1293.82,1302.3,1305.59,1308.2,1313.23,1318.34,1320.55,1321.76,1320.44,1317.71,1314.84,1310.47,1303.2,1294.32,1285.27,1258.22,1246.78,1234.47,1221.34,1207.46,1192.88,1177.65,1161.85,1145.51,1128.69,1111.45,1093.83,1075.87,1057.62,1039.12,1020.42,1001.55,982.547,963.446,944.28,925.08,905.876,886.694,867.561,848.501,829.536,810.687,791.975,773.416,755.027,736.825,718.822,701.033,683.468,666.139,649.054,632.223,615.652,599.349,583.319,567.568,552.099,536.917,522.022,507.419,12962.8
1955,4.45658,9.62188,28.6949,46.0187,64.5393,86.9973,113.281,143.309,176.773,213.24,252.197,293.097,335.422,378.713,422.595,466.78,511.051,555.248,599.247,642.944,686.243,729.039,771.221,812.67,853.253,892.83,931.255,968.382,1004.07,1038.18,1070.6,1101.21,1129.92,1155.87,1176.2,1204.59,1227.51,1242.63,1259.35,1273.41,1286.33,1301.9,1308.56,1310.08,1310.99,1314.38,1317.92,1318.62,1318.37,1315.67,1311.62,1307.48,1301.91,1293.53,1283.6,1273.56,1245.75,1233.47,1220.37,1206.51,1191.96,1176.77,1161,1144.69,1127.9,1110.69,1093.09,1075.16,1056.94,1038.47,1019.79,1000.94,981.961,962.883,943.739,924.561,905.377,886.216,867.103,848.061,829.115,810.284,791.588,773.045,754.673,736.485,718.498,700.722,683.171,665.854,648.782,631.963,615.404,599.112,583.093,567.351,551.892,536.719,521.833,507.239,12958.7
1956,4.33817,9.34396,27.8283,44.6084,62.591,84.4863,110.367,140.023,173.297,209.796,249.012,290.369,333.288,377.234,421.751,466.484,511.171,555.629,599.731,643.383,686.511,729.042,770.894,811.973,852.178,891.391,929.484,966.324,1001.78,1035.72,1068.02,1098.56,1127.26,1154.03,1178,1196.29,1222.8,1243.79,1256.91,1271.71,1283.88,1294.96,1308.75,1313.64,1313.43,1312.68,1314.5,1316.52,1315.75,1314.11,1310.07,1304.76,1299.41,1292.7,1283.25,1272.32,1261.34,1232.83,1219.75,1205.92,1191.38,1176.21,1160.45,1144.16,1127.4,1110.2,1092.62,1074.7,1056.5,1038.05,1019.38,1000.55,981.587,962.523,943.394,924.229,905.059,885.911,866.81,847.781,828.846,810.026,791.341,772.809,754.447,736.269,718.291,700.525,682.982,665.674,648.61,631.798,615.246,598.962,582.949,567.215,551.762,536.594,521.715,507.125,12956.2
1957,4.2368,9.09569,27.0241,43.2596,60.669,81.9281,107.167,136.394,169.28,205.602,244.887,286.558,329.993,374.584,419.795,465.183,510.419,555.275,599.605,643.316,686.347,728.651,770.182,810.877,850.662,889.45,927.14,963.615,998.755,1032.44,1064.55,1094.97,1123.6,1150.35,1175.15,1197.14,1213.4,1238.04,1257.11,1268.29,1281.22,1291.54,1300.83,1312.9,1316.09,1314.24,1311.93,1312.25,1312.82,1310.68,1307.73,1302.44,1295.95,1289.49,1281.72,1271.29,1259.45,1247.62,1218.51,1204.71,1190.22,1175.09,1159.37,1143.12,1126.39,1109.22,1091.68,1073.8,1055.63,1037.21,1018.58,999.779,980.845,961.811,942.71,923.573,904.43,885.308,866.232,847.227,828.316,809.519,790.855,772.344,754.002,735.844,717.884,700.136,682.61,665.318,648.27,631.473,614.936,598.665,582.666,566.944,551.504,536.348,521.479,506.901,12951.1
