year,month,fleet,sex,partition,Nsamp,F6,F8,F10,F12,F14,F16,F18,F20,F22,F24,F26,F28,F30,F32,F34,F36,F38,F40,F42,F44,F46,F48,F50,F52,F54,F56,F58,F60,F62,F64,F66,F68,F70,F72,M6,M8,M10,M12,M14,M16,M18,M20,M22,M24,M26,M28,M30,M32,M34,M36,M38,M40,M42,M44,M46,M48,M50,M52,M54,M56,M58,M60,M62,M64,M66,M68,M70,M72
2019,7,2,0,2,131.12,0,0,0,0,0,8.54310765069415e-4,0,0.0055033119214881925,0.017316827349115868,0.10763564488993707,0.13268391270240845,0.18328568844259654,0.09381040220941878,0.07121536182137916,0.040071936683416694,0.03604910682981583,0.028031616319726005,0.032739738871801725,0.022922884325936126,0.023178680893620657,0.016121039721574134,0.027559730487533872,0.0230786264128809,0.030552781524711022,0.022985216831456615,0.022025080957081587,0.020507548195565904,0.013127715088507356,0.009115867696081146,0.007943727004556794,0.004081553842182758,0.003391079509932185,0.0015984401440601549,0.002612168558145139,0,0,0,0,0,8.54310765069415e-4,0,0.0055033119214881925,0.017316827349115868,0.10763564488993707,0.13268391270240845,0.18328568844259654,0.09381040220941878,0.07121536182137916,0.040071936683416694,0.03604910682981583,0.028031616319726005,0.032739738871801725,0.022922884325936126,0.023178680893620657,0.016121039721574134,0.027559730487533872,0.0230786264128809,0.030552781524711022,0.022985216831456615,0.022025080957081587,0.020507548195565904,0.013127715088507356,0.009115867696081146,0.007943727004556794,0.004081553842182758,0.003391079509932185,0.0015984401440601549,0.002612168558145139
2020,7,2,0,2,149.786,0,0,0,0,0,0,0.0031208183554433996,0.0036160075151604808,0.04924287482424322,0.09874023643267463,0.10510748213710644,0.14392441182662286,0.11875627528384627,0.10056586907480879,0.06051552478017755,0.06835042687074766,0.031194691691894136,0.007791921161914541,0.015810687455254303,0.01011052335650949,0.023863376532757528,0.02575160607111009,0.028112395382894,0.027531797343326378,0.016543319017239003,0.016101809517870144,0.01818675558629373,0.005973856618258201,0.008679441590257969,0.0036049338822471575,0.002567856951765983,0.004646716787940718,0.0015883839516353155,0,0,0,0,0,0,0,0.0031208183554433996,0.0036160075151604808,0.04924287482424322,0.09874023643267463,0.10510748213710644,0.14392441182662286,0.11875627528384627,0.10056586907480879,0.06051552478017755,0.06835042687074766,0.031194691691894136,0.007791921161914541,0.015810687455254303,0.01011052335650949,0.023863376532757528,0.02575160607111009,0.028112395382894,0.027531797343326378,0.016543319017239003,0.016101809517870144,0.01818675558629373,0.005973856618258201,0.008679441590257969,0.0036049338822471575,0.002567856951765983,0.004646716787940718,0.0015883839516353155,0
2021,7,2,0,2,55.572,0,0,0,0,0,0,0,0,0.04876867460799766,0.09753734921599531,0.11258117631985279,0.12260801397228656,0.11954147363131365,0.1098479558931073,0.07206721234858274,0.04291341027415398,0.01906398625445795,0.009644557737214681,0.013066193956166143,0.022982486120162182,0.015692804178618878,0.028895684026396553,0.011340289492154307,0.025865940937069183,0.014945152205104196,0.01752283957633343,0.03463708217638838,0.008367233988426979,0.012244610139951664,0.0202862388850652,0.012643555425284116,0.0021308798790247233,0,0.004805198758891535,0,0,0,0,0,0,0,0,0.04876867460799766,0.09753734921599531,0.11258117631985279,0.12260801397228656,0.11954147363131365,0.1098479558931073,0.07206721234858274,0.04291341027415398,0.01906398625445795,0.009644557737214681,0.013066193956166143,0.022982486120162182,0.015692804178618878,0.028895684026396553,0.011340289492154307,0.025865940937069183,0.014945152205104196,0.01752283957633343,0.03463708217638838,0.008367233988426979,0.012244610139951664,0.0202862388850652,0.012643555425284116,0.0021308798790247233,0,0.004805198758891535
2022,7,2,0,2,50.67400000000001,0,0,0,0,0,0,0,9.669165889272367e-5,4.834582944636183e-5,0.01053939081930688,0.059734916024632816,0.1645619206107888,0.1577407167376957,0.15942093059317639,0.13003121031604276,0.06883520818673483,0.004010379129695931,0.016541105528376693,0.008289470031164866,0.01508555239203417,0.03379920369604686,0.016866429383527566,0.028285650216032965,0.03002922533656611,0.0342613141482511,0.0157383091742875,0.012827163302514334,0.008444574680453938,0.013088076693148865,0.004495221794985008,0,0.002277088566923642,0.004951905149273133,0,0,0,0,0,0,0,0,9.669165889272367e-5,4.834582944636183e-5,0.01053939081930688,0.059734916024632816,0.1645619206107888,0.1577407167376957,0.15942093059317639,0.13003121031604276,0.06883520818673483,0.004010379129695931,0.016541105528376693,0.008289470031164866,0.01508555239203417,0.03379920369604686,0.016866429383527566,0.028285650216032965,0.03002922533656611,0.0342613141482511,0.0157383091742875,0.012827163302514334,0.008444574680453938,0.013088076693148865,0.004495221794985008,0,0.002277088566923642,0.004951905149273133,0
1981,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,3,0,2,3.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,7,3,0,2,10.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13112224663048117,0,0.13112224663048117,0,0.23180694338366736,0.041510357433331146,0.12694514982448504,0.13112224663048117,0,0.20637080946707295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13112224663048117,0,0.13112224663048117,0,0.23180694338366736,0.041510357433331146,0.12694514982448504,0.13112224663048117,0,0.20637080946707295,0,0,0,0,0,0,0,0,0,0,0
1987,7,3,0,2,22.452,0,0,0,0,0,0,0,0,0,0,0.007354180540526557,0.005788012462451457,0.04393917003183286,0.010214139639620217,0.1597545280252598,0.1183051656170257,0.13273584059668983,0.03958113711892824,0.15982262228952393,0.12024148517059569,0.03958113711892824,0.12017339090633156,0,0,0.04101111666847507,0,0,0,0,0.0014980738138109652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007354180540526557,0.005788012462451457,0.04393917003183286,0.010214139639620217,0.1597545280252598,0.1183051656170257,0.13273584059668983,0.03958113711892824,0.15982262228952393,0.12024148517059569,0.03958113711892824,0.12017339090633156,0,0,0.04101111666847507,0,0,0,0,0.0014980738138109652,0,0,0,0
1988,7,3,0,2,8.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1798428665327013,0.1798428665327013,0,0.06929014629383937,0.19559062705402844,0.19559062705402844,0.1798428665327013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1798428665327013,0.1798428665327013,0,0.06929014629383937,0.19559062705402844,0.19559062705402844,0.1798428665327013,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,7,3,0,2,14.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13384368117950418,0.20831004594700198,0.09396773578375855,0.21501742795511558,0.0811737467756114,0.13384368117950418,0,0.13384368117950418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13384368117950418,0.20831004594700198,0.09396773578375855,0.21501742795511558,0.0811737467756114,0.13384368117950418,0,0.13384368117950418,0,0,0,0,0,0,0,0,0,0,0,0
1990,7,3,0,2,17.312,0,0,0,0,0,0,0,0,0,0,0,0.08448445922612992,0,0,0.018209962026275558,0.10524381593608405,0.3131902010498845,0.1019644061208767,0.10524381593608405,0.018209962026275558,0,0.25345337767838977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08448445922612992,0,0,0.018209962026275558,0.10524381593608405,0.3131902010498845,0.1019644061208767,0.10524381593608405,0.018209962026275558,0,0.25345337767838977,0,0,0,0,0,0,0,0,0,0,0,0
1991,7,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,3,0,2,14.350000000000001,0,0,0,0,0,0,0,0,0,0,0.01641903926710776,0.026680938809050106,0.040785820614032735,0.07542561060993344,0.021486389325674933,0.14643609755323367,0.04043910362206628,0.0839132191668227,0.06397787285612969,0.07194565670845834,0.13907315994540015,0.0846451827344211,0.05216493029920542,0.05304152870818664,0,0.06862144675539944,0.014944003024877585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01641903926710776,0.026680938809050106,0.040785820614032735,0.07542561060993344,0.021486389325674933,0.14643609755323367,0.04043910362206628,0.0839132191668227,0.06397787285612969,0.07194565670845834,0.13907315994540015,0.0846451827344211,0.05216493029920542,0.05304152870818664,0,0.06862144675539944,0.014944003024877585,0,0,0,0,0,0,0
1993,7,3,0,2,3.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2830058727254469,0,0.35849706363727646,0,0.35849706363727646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2830058727254469,0,0.35849706363727646,0,0.35849706363727646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,7,3,0,2,18.348,0,0,0,0,0,0,0,0,0,0,0,0.07800327940579166,0.15600655881158332,0.11797117870620354,0.018844564769577646,0.1038900164093572,0.17529167260058218,0.12324275305159654,0.043959675979768284,0.04345730534975315,0.046796868816823656,0.007111896711552129,0.006972447756423656,0.05739498940658762,0.006972447756423656,0.0070421722339878935,0,0.003486223878211828,0,0.0035559483557760646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07800327940579166,0.15600655881158332,0.11797117870620354,0.018844564769577646,0.1038900164093572,0.17529167260058218,0.12324275305159654,0.043959675979768284,0.04345730534975315,0.046796868816823656,0.007111896711552129,0.006972447756423656,0.05739498940658762,0.006972447756423656,0.0070421722339878935,0,0.003486223878211828,0,0.0035559483557760646,0,0,0,0
1995,7,3,0,2,10.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20042887767984427,0.00618627452840759,0.16804009253813412,0.4098171874353133,0.015359026415356775,0.14449207064727562,0.015145706604032373,0.009172751886949184,0.009386071698273584,0.003199797169865995,0.009599391509597984,0.002986477358541595,0.00618627452840759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20042887767984427,0.00618627452840759,0.16804009253813412,0.4098171874353133,0.015359026415356775,0.14449207064727562,0.015145706604032373,0.009172751886949184,0.009386071698273584,0.003199797169865995,0.009599391509597984,0.002986477358541595,0.00618627452840759,0,0,0,0,0,0,0,0
1996,7,3,0,2,4.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11464497041420119,0.03772189349112426,0.07840236686390532,0,0,0.03772189349112426,0.03920118343195266,0.1161242603550296,0.15236686390532544,0.15236686390532544,0.07840236686390532,0.07840236686390532,0.07692307692307693,0,0,0.03772189349112426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11464497041420119,0.03772189349112426,0.07840236686390532,0,0,0.03772189349112426,0.03920118343195266,0.1161242603550296,0.15236686390532544,0.15236686390532544,0.07840236686390532,0.07840236686390532,0.07692307692307693,0,0,0.03772189349112426,0,0,0,0
1997,7,3,0,2,6.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007144979051638479,0.03739461796129931,0.04453959701293779,0.046065907950133676,0.15263109371958902,0.1597760727712275,0.014289958103276958,0.12085514387273227,0.08346052591143298,0.04453959701293779,0.014289958103276958,0.07631554685979451,0.07784185779699039,0.03739461796129931,0,0.07631554685979451,0,0,0.007144979051638479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007144979051638479,0.03739461796129931,0.04453959701293779,0.046065907950133676,0.15263109371958902,0.1597760727712275,0.014289958103276958,0.12085514387273227,0.08346052591143298,0.04453959701293779,0.014289958103276958,0.07631554685979451,0.07784185779699039,0.03739461796129931,0,0.07631554685979451,0,0,0.007144979051638479
1998,7,3,0,2,24.94,0,0,0,0,0,0,0,0,0,0,0,0,0.015982833662391675,0.007466029565477078,0.13284002234278477,0.15908173366736905,0.09260641857326941,0.029421686880250417,0.062432598344200556,0.08087092617479356,0.09923182851359647,0.045183304851813134,0.08962185021116881,0.11646268736508147,0.021752876264846798,0.02575319334067032,0.002488676521825693,0,0.002488676521825693,0.016314657198635098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015982833662391675,0.007466029565477078,0.13284002234278477,0.15908173366736905,0.09260641857326941,0.029421686880250417,0.062432598344200556,0.08087092617479356,0.09923182851359647,0.045183304851813134,0.08962185021116881,0.11646268736508147,0.021752876264846798,0.02575319334067032,0.002488676521825693,0,0.002488676521825693,0.016314657198635098,0,0,0,0
1999,7,3,0,2,328.576,0,0,0,0,0,0,0.0014718882985240392,0.004724910113847875,0.011979259945501518,0.027171760429028274,0.060111652264646286,0.07197482156340405,0.10040475336306244,0.12661896254514757,0.09923488377239324,0.08474424185560783,0.09526378508606557,0.07261115918003358,0.054069285481735035,0.03988448477467891,0.03356090467049487,0.030913318780858533,0.022631157081284683,0.01909877736114293,0.010346816069419921,0.00809502657964049,0.01586563865012845,0.00530276173320861,0.0028384954301193003,7.720097517501926e-4,3.0924521827575775e-4,0,0,0,0,0,0,0,0,0,0.0014718882985240392,0.004724910113847875,0.011979259945501518,0.027171760429028274,0.060111652264646286,0.07197482156340405,0.10040475336306244,0.12661896254514757,0.09923488377239324,0.08474424185560783,0.09526378508606557,0.07261115918003358,0.054069285481735035,0.03988448477467891,0.03356090467049487,0.030913318780858533,0.022631157081284683,0.01909877736114293,0.010346816069419921,0.00809502657964049,0.01586563865012845,0.00530276173320861,0.0028384954301193003,7.720097517501926e-4,3.0924521827575775e-4,0,0,0
2000,7,3,0,2,81.686,0,0,0,0,0,0,0,5.045447403931678e-4,0.0019677244875333545,0.006973725666307022,0.0321621025481321,0.051061558579474704,0.06276923843549317,0.08428636431540287,0.10542099352616986,0.11042689895124341,0.060936675027072666,0.04741273900508063,0.10810531366364146,0.02522067520477807,0.03176193835932082,0.026124228085854816,0.025866682894271104,0.06559059796092313,0.048247672967104825,0.04107693377045023,0.012283723871879816,0.02293970878898352,0.018203974233385496,0,0,0,0.010655984917103704,0,0,0,0,0,0,0,0,5.045447403931678e-4,0.0019677244875333545,0.006973725666307022,0.0321621025481321,0.051061558579474704,0.06276923843549317,0.08428636431540287,0.10542099352616986,0.11042689895124341,0.060936675027072666,0.04741273900508063,0.10810531366364146,0.02522067520477807,0.03176193835932082,0.026124228085854816,0.025866682894271104,0.06559059796092313,0.048247672967104825,0.04107693377045023,0.012283723871879816,0.02293970878898352,0.018203974233385496,0,0,0,0.010655984917103704,0
2001,7,3,0,2,26.216,0,0,0,0,0,0,0,0,0,0,0.00806228290758532,0.10349348346608973,0.11341303441947584,0.18882211241210517,0.2184390268028136,0.15128514867095993,0.04295229795730167,0.044854480664630436,0.022093423843004754,0.024193318523251562,0.018213351878261504,0.0343268090762762,0.0055535382337607575,0.007952744650172153,0.006527124148257637,0.0012792852336879026,0.003569261393319842,8.528568224586017e-4,0.0032635620741288183,0,4.2642841122930085e-4,0,0,4.2642841122930085e-4,0,0,0,0,0,0,0,0,0,0,0.00806228290758532,0.10349348346608973,0.11341303441947584,0.18882211241210517,0.2184390268028136,0.15128514867095993,0.04295229795730167,0.044854480664630436,0.022093423843004754,0.024193318523251562,0.018213351878261504,0.0343268090762762,0.0055535382337607575,0.007952744650172153,0.006527124148257637,0.0012792852336879026,0.003569261393319842,8.528568224586017e-4,0.0032635620741288183,0,4.2642841122930085e-4,0,0,4.2642841122930085e-4
2002,7,3,0,2,184.96800000000002,0,0,0,0,0,0,0,0,0.012400191348412058,0.009196480893253863,0.08288332678500973,0.11431816678952177,0.1477268120876398,0.15267934865366276,0.10692691376280336,0.12189108121902968,0.057679588328037316,0.0305619147034414,0.03582652409795889,0.022922509425954824,0.01945194993936173,0.025125654913899006,0.012473131793706169,0.01570099367552847,0.004999029073515564,0.005052590773543181,0.008575437019443922,0.004686657654270184,0.004160696114723176,3.8190342375054264e-4,0.00049462203438698925,0.0020423530922311626,0.001842122396914382,0,0,0,0,0,0,0,0,0,0.012400191348412058,0.009196480893253863,0.08288332678500973,0.11431816678952177,0.1477268120876398,0.15267934865366276,0.10692691376280336,0.12189108121902968,0.057679588328037316,0.0305619147034414,0.03582652409795889,0.022922509425954824,0.01945194993936173,0.025125654913899006,0.012473131793706169,0.01570099367552847,0.004999029073515564,0.005052590773543181,0.008575437019443922,0.004686657654270184,0.004160696114723176,3.8190342375054264e-4,0.00049462203438698925,0.0020423530922311626,0.001842122396914382,0
2003,7,3,0,2,144.092,0,0,0,0,0,0,0,0,2.3948935893187411e-4,0.011054947296283988,0.023522695946449606,0.05384241397357455,0.11846222195463195,0.11879454953346798,0.16603882076866244,0.13602767763405418,0.08918184294402878,0.05837038537730997,0.04100600217051065,0.037758620767145125,0.04305670320547876,0.027617486205758678,0.030610261796687244,0.01717538726525056,0.016075156985593607,0.0073260230308033955,0,0,0.003839313785376607,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3948935893187411e-4,0.011054947296283988,0.023522695946449606,0.05384241397357455,0.11846222195463195,0.11879454953346798,0.16603882076866244,0.13602767763405418,0.08918184294402878,0.05837038537730997,0.04100600217051065,0.037758620767145125,0.04305670320547876,0.027617486205758678,0.030610261796687244,0.01717538726525056,0.016075156985593607,0.0073260230308033955,0,0,0.003839313785376607,0,0,0,0,0
2004,7,3,0,2,28.354000000000003,0,0,0,0,0,0,0,0,0,0,0.020195062596917505,0.08736607253466044,0.07715819090122396,0.10373216876704863,0.03265466184149459,0.04741820484712847,0.05447349156576989,0.2064270766890802,0.06724102532269434,0.044913918150327616,0.027847668068425497,0.13397377319729722,0.012799687561426586,0.0238370992991785,0.025343381371624642,0,0.019314543027474436,0.0067708492172763824,0.00853312504095106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020195062596917505,0.08736607253466044,0.07715819090122396,0.10373216876704863,0.03265466184149459,0.04741820484712847,0.05447349156576989,0.2064270766890802,0.06724102532269434,0.044913918150327616,0.027847668068425497,0.13397377319729722,0.012799687561426586,0.0238370992991785,0.025343381371624642,0,0.019314543027474436,0.0067708492172763824,0.00853312504095106,0,0,0,0,0
2005,7,3,0,2,119.56,0,0,0,0,0,0,0,0,0.0047285703245665365,0.02607738243609142,0.049930252165647324,0.07004592674637647,0.05184318817387331,0.10235317542546718,0.2004030499401735,0.13977751642502317,0.1139495640368217,0.06708295771223062,0.0626962706419,0.03435047462401893,0.01630404530371633,0.007668456269502548,0.011799099906873868,0.01956593600921611,0.006631320802996398,0.007982068240192585,0.0017942401231556817,4.4856003078892043e-4,0,0.001511452277658319,0,0,0.001545040106050726,0.001511452277658319,0,0,0,0,0,0,0,0,0.0047285703245665365,0.02607738243609142,0.049930252165647324,0.07004592674637647,0.05184318817387331,0.10235317542546718,0.2004030499401735,0.13977751642502317,0.1139495640368217,0.06708295771223062,0.0626962706419,0.03435047462401893,0.01630404530371633,0.007668456269502548,0.011799099906873868,0.01956593600921611,0.006631320802996398,0.007982068240192585,0.0017942401231556817,4.4856003078892043e-4,0,0.001511452277658319,0,0,0.001545040106050726,0.001511452277658319
2006,7,3,0,2,114.248,0,0,0,0,0,0,0,0,3.341513571035232e-4,0.005443950887715501,0.04106555199545247,0.08743198687217656,0.11162770981144672,0.16033098025500497,0.19491358493861094,0.12855376796950524,0.07935635806004677,0.05753509934431713,0.01661421491478422,0.051412275317477336,0.03449273555012833,0.009277583910226591,0.007500412769446776,0.005881063885022009,0.004873692536215601,0.0010024540713105697,0.0016841228398017571,0,6.683027142070464e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.341513571035232e-4,0.005443950887715501,0.04106555199545247,0.08743198687217656,0.11162770981144672,0.16033098025500497,0.19491358493861094,0.12855376796950524,0.07935635806004677,0.05753509934431713,0.01661421491478422,0.051412275317477336,0.03449273555012833,0.009277583910226591,0.007500412769446776,0.005881063885022009,0.004873692536215601,0.0010024540713105697,0.0016841228398017571,0,6.683027142070464e-4,0,0,0,0,0
2007,7,3,0,2,71.23400000000001,0,0,0,0,0,0,0,0.0013502087231878884,0.01579057659321429,0.016360791859080362,0.031502955286029685,0.07241176226032524,0.13058854630901195,0.08709662681034068,0.13679734436579466,0.14880787051493385,0.08097897897574641,0.08432098901440213,0.06982388889254122,0.03692855860520258,0.021157891869431917,0.028620274261853113,0.013540205179574685,0.007654981219227067,0.014482527558260705,5.950072339472051e-4,5.950072339472051e-4,0,5.950072339472051e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0013502087231878884,0.01579057659321429,0.016360791859080362,0.031502955286029685,0.07241176226032524,0.13058854630901195,0.08709662681034068,0.13679734436579466,0.14880787051493385,0.08097897897574641,0.08432098901440213,0.06982388889254122,0.03692855860520258,0.021157891869431917,0.028620274261853113,0.013540205179574685,0.007654981219227067,0.014482527558260705,5.950072339472051e-4,5.950072339472051e-4,0,5.950072339472051e-4,0,0,0,0,0
2008,7,3,0,2,361.10600000000005,0,0,0,0,0,0,0,0,0.0025145485211849907,0.023227684753135906,0.042093014168538015,0.07781036618295198,0.1393864287354273,0.20285008428974605,0.14977675969619636,0.09967058009920163,0.048993475541773086,0.06261748264135665,0.030669656187684708,0.0263394249560057,0.02572307684635147,0.016355314270594695,0.015304483183535124,0.01002141315093305,0.005119870541317355,0.006219058856858041,0.004541631300300054,0.002781634869446327,0.002062606316527077,0.0013195352700370569,0.001828445113343351,0.0011227478492378067,0.0011697262193492192,4.8095043896708e-4,0,0,0,0,0,0,0,0,0.0025145485211849907,0.023227684753135906,0.042093014168538015,0.07781036618295198,0.1393864287354273,0.20285008428974605,0.14977675969619636,0.09967058009920163,0.048993475541773086,0.06261748264135665,0.030669656187684708,0.0263394249560057,0.02572307684635147,0.016355314270594695,0.015304483183535124,0.01002141315093305,0.005119870541317355,0.006219058856858041,0.004541631300300054,0.002781634869446327,0.002062606316527077,0.0013195352700370569,0.001828445113343351,0.0011227478492378067,0.0011697262193492192,4.8095043896708e-4
2009,7,3,0,2,239.12400000000002,0,0,0,0,0,0,0,0,0.001825791555354492,0.012080627743597978,0.025564206641385857,0.17003214414230994,0.24324901495716506,0.1321722350733166,0.1292380126445139,0.09379490273505908,0.05073963502738969,0.030723797080186632,0.01716454500086476,0.027339953963715323,0.01844706304753845,0.009638275784162903,0.009994198661582479,0.00846086464565156,0.004811749179260675,0.0029419082832174526,0.001961802865523966,0.005084517401625619,0.00201656723814114,2.7927058762355e-4,4.4920790927518024e-4,0.001248407638740572,4.6202960517369136e-4,2.7927058762355e-4,0,0,0,0,0,0,0,0,0.001825791555354492,0.012080627743597978,0.025564206641385857,0.17003214414230994,0.24324901495716506,0.1321722350733166,0.1292380126445139,0.09379490273505908,0.05073963502738969,0.030723797080186632,0.01716454500086476,0.027339953963715323,0.01844706304753845,0.009638275784162903,0.009994198661582479,0.00846086464565156,0.004811749179260675,0.0029419082832174526,0.001961802865523966,0.005084517401625619,0.00201656723814114,2.7927058762355e-4,4.4920790927518024e-4,0.001248407638740572,4.6202960517369136e-4,2.7927058762355e-4
2010,7,3,0,2,260.74800000000005,0,0,0,0,0,0,0,0,0.007111912190634138,0.013349533622843489,0.0435527138326274,0.08178685738898926,0.1146755416617286,0.07580796711381736,0.08476089957942304,0.07805598336221638,0.07889809549088475,0.07157499743775124,0.06635622025656417,0.0456041580600301,0.04744084004540008,0.05806919290582417,0.02825669274550927,0.03925140866951216,0.026932008030008735,0.012718795626223925,0.005481120240308525,0.005083837743043248,0.005440833931805139,0.0011009532071227528,3.390591550153571e-4,0.0012375223570894962,0.0017418333061573251,0.0053710220394698515,0,0,0,0,0,0,0,0,0.007111912190634138,0.013349533622843489,0.0435527138326274,0.08178685738898926,0.1146755416617286,0.07580796711381736,0.08476089957942304,0.07805598336221638,0.07889809549088475,0.07157499743775124,0.06635622025656417,0.0456041580600301,0.04744084004540008,0.05806919290582417,0.02825669274550927,0.03925140866951216,0.026932008030008735,0.012718795626223925,0.005481120240308525,0.005083837743043248,0.005440833931805139,0.0011009532071227528,3.390591550153571e-4,0.0012375223570894962,0.0017418333061573251,0.0053710220394698515
2011,7,3,0,2,615.088,0,0,0,0,0,0,3.026982957880885e-4,5.860304442201054e-4,0.003641484069610337,0.015181232192247242,0.05113489643525226,0.06998836520417419,0.06885986530297378,0.06050714701228185,0.06988498136859456,0.07612925727697391,0.07914738027175328,0.07570883136543073,0.06160239644688122,0.07072875469024467,0.05996352505382196,0.05972802461402978,0.04553120980059217,0.038641678739479365,0.03019351974574397,0.026422486252690502,0.01417126839172808,0.011304700284190223,0.00359047336465833,0.0019086902172092332,0.0018938141609242192,0.0020024846560431453,6.520511346504161e-4,5.927532078124317e-4,0,0,0,0,0,0,3.026982957880885e-4,5.860304442201054e-4,0.003641484069610337,0.015181232192247242,0.05113489643525226,0.06998836520417419,0.06885986530297378,0.06050714701228185,0.06988498136859456,0.07612925727697391,0.07914738027175328,0.07570883136543073,0.06160239644688122,0.07072875469024467,0.05996352505382196,0.05972802461402978,0.04553120980059217,0.038641678739479365,0.03019351974574397,0.026422486252690502,0.01417126839172808,0.011304700284190223,0.00359047336465833,0.0019086902172092332,0.0018938141609242192,0.0020024846560431453,6.520511346504161e-4,5.927532078124317e-4
2012,7,3,0,2,470.822,0,0,0,0,0,0,8.615833232966837e-5,2.584749969890051e-4,0.011037169565871616,0.026616606412163346,0.05860539413778836,0.08779896511145956,0.05942215368929393,0.05092615416589334,0.05632305181224638,0.0783205158639087,0.09070449275528066,0.08982964223459192,0.08176184943126857,0.05580424130769707,0.05189725469937018,0.0420777594243605,0.03690801912827052,0.03260907838709595,0.02395209795833201,0.019365812244364133,0.016458189533446202,0.00712535876376681,0.00444246620083287,0.007152637658363134,0.004174950602144327,0.00440779192274654,0.001823849318144822,1.0986434197983025e-4,0,0,0,0,0,0,8.615833232966837e-5,2.584749969890051e-4,0.011037169565871616,0.026616606412163346,0.05860539413778836,0.08779896511145956,0.05942215368929393,0.05092615416589334,0.05632305181224638,0.0783205158639087,0.09070449275528066,0.08982964223459192,0.08176184943126857,0.05580424130769707,0.05189725469937018,0.0420777594243605,0.03690801912827052,0.03260907838709595,0.02395209795833201,0.019365812244364133,0.016458189533446202,0.00712535876376681,0.00444246620083287,0.007152637658363134,0.004174950602144327,0.00440779192274654,0.001823849318144822,1.0986434197983025e-4
