year,month,fleet,sex,partition,Nsamp,F6,F8,F10,F12,F14,F16,F18,F20,F22,F24,F26,F28,F30,F32,F34,F36,F38,F40,F42,F44,F46,F48,F50,F52,F54,F56,F58,F60,F62,F64,F66,F68,F70,F72,M6,M8,M10,M12,M14,M16,M18,M20,M22,M24,M26,M28,M30,M32,M34,M36,M38,M40,M42,M44,M46,M48,M50,M52,M54,M56,M58,M60,M62,M64,M66,M68,M70,M72
2021,7,3,0,2,247.762,0,0,0,0,0,0,0,0,0.006361740183148355,0.001937642594683935,0.017753593298924803,0.03912408064223396,0.07468420469153544,0.1323738822863265,0.12649313261528444,0.10202091477860607,0.09975907123900103,0.08875214756740998,0.06940960658797715,0.055427128111962334,0.042230343325127456,0.03623667722510292,0.013373895622876714,0.025152278505041443,0.012533232121911361,0.015865298340510498,0.010105123020053085,0.007265382294275446,0.007613125585075527,0.010354607601968659,0.003416730355369473,3.1245140314046003e-4,7.734310722305184e-4,6.70278930222475e-4,0,0,0,0,0,0,0,0,0.006361740183148355,0.001937642594683935,0.017753593298924803,0.03912408064223396,0.07468420469153544,0.1323738822863265,0.12649313261528444,0.10202091477860607,0.09975907123900103,0.08875214756740998,0.06940960658797715,0.055427128111962334,0.042230343325127456,0.03623667722510292,0.013373895622876714,0.025152278505041443,0.012533232121911361,0.015865298340510498,0.010105123020053085,0.007265382294275446,0.007613125585075527,0.010354607601968659,0.003416730355369473,3.1245140314046003e-4,7.734310722305184e-4,6.70278930222475e-4
2022,7,3,0,2,181.092,0,0,0,0,0,0,0,0,0,0,4.3725982107485227e-4,0.01441487168980292,0.024954949196965726,0.060578162043341106,0.09568857313472398,0.09816471307695263,0.05923298438910857,0.07801381492996227,0.041630476012522837,0.057947711692169446,0.06327819093709876,0.08257459159122202,0.045248583440103705,0.07130148931295172,0.040636215077351226,0.03596574838621091,0.052066695946740335,0.041001040498885165,0.010432080204958975,0.01244603534807279,0.012432913150387432,0.0015529001193925864,0,0,0,0,0,0,0,0,0,0,0,0,4.3725982107485227e-4,0.01441487168980292,0.024954949196965726,0.060578162043341106,0.09568857313472398,0.09816471307695263,0.05923298438910857,0.07801381492996227,0.041630476012522837,0.057947711692169446,0.06327819093709876,0.08257459159122202,0.045248583440103705,0.07130148931295172,0.040636215077351226,0.03596574838621091,0.052066695946740335,0.041001040498885165,0.010432080204958975,0.01244603534807279,0.012432913150387432,0.0015529001193925864,0,0
1981,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,4,0,2,3.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,7,4,0,2,10.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13112224663048117,0,0.13112224663048117,0,0.23180694338366736,0.041510357433331146,0.12694514982448504,0.13112224663048117,0,0.20637080946707295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13112224663048117,0,0.13112224663048117,0,0.23180694338366736,0.041510357433331146,0.12694514982448504,0.13112224663048117,0,0.20637080946707295,0,0,0,0,0,0,0,0,0,0,0
1987,7,4,0,2,22.452,0,0,0,0,0,0,0,0,0,0,0.007354180540526557,0.005788012462451457,0.04393917003183286,0.010214139639620217,0.1597545280252598,0.1183051656170257,0.13273584059668983,0.03958113711892824,0.15982262228952393,0.12024148517059569,0.03958113711892824,0.12017339090633156,0,0,0.04101111666847507,0,0,0,0,0.0014980738138109652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007354180540526557,0.005788012462451457,0.04393917003183286,0.010214139639620217,0.1597545280252598,0.1183051656170257,0.13273584059668983,0.03958113711892824,0.15982262228952393,0.12024148517059569,0.03958113711892824,0.12017339090633156,0,0,0.04101111666847507,0,0,0,0,0.0014980738138109652,0,0,0,0
1988,7,4,0,2,8.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1798428665327013,0.1798428665327013,0,0.06929014629383937,0.19559062705402844,0.19559062705402844,0.1798428665327013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1798428665327013,0.1798428665327013,0,0.06929014629383937,0.19559062705402844,0.19559062705402844,0.1798428665327013,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,7,4,0,2,14.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13384368117950418,0.20831004594700198,0.09396773578375855,0.21501742795511558,0.0811737467756114,0.13384368117950418,0,0.13384368117950418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13384368117950418,0.20831004594700198,0.09396773578375855,0.21501742795511558,0.0811737467756114,0.13384368117950418,0,0.13384368117950418,0,0,0,0,0,0,0,0,0,0,0,0
1990,7,4,0,2,17.312,0,0,0,0,0,0,0,0,0,0,0,0.08448445922612992,0,0,0.018209962026275558,0.10524381593608405,0.3131902010498845,0.1019644061208767,0.10524381593608405,0.018209962026275558,0,0.25345337767838977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08448445922612992,0,0,0.018209962026275558,0.10524381593608405,0.3131902010498845,0.1019644061208767,0.10524381593608405,0.018209962026275558,0,0.25345337767838977,0,0,0,0,0,0,0,0,0,0,0,0
1991,7,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,4,0,2,14.350000000000001,0,0,0,0,0,0,0,0,0,0,0.01641903926710776,0.026680938809050106,0.040785820614032735,0.07542561060993344,0.021486389325674933,0.14643609755323367,0.04043910362206628,0.0839132191668227,0.06397787285612969,0.07194565670845834,0.13907315994540015,0.0846451827344211,0.05216493029920542,0.05304152870818664,0,0.06862144675539944,0.014944003024877585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01641903926710776,0.026680938809050106,0.040785820614032735,0.07542561060993344,0.021486389325674933,0.14643609755323367,0.04043910362206628,0.0839132191668227,0.06397787285612969,0.07194565670845834,0.13907315994540015,0.0846451827344211,0.05216493029920542,0.05304152870818664,0,0.06862144675539944,0.014944003024877585,0,0,0,0,0,0,0
1993,7,4,0,2,3.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2830058727254469,0,0.35849706363727646,0,0.35849706363727646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2830058727254469,0,0.35849706363727646,0,0.35849706363727646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,7,4,0,2,18.348,0,0,0,0,0,0,0,0,0,0,0,0.07800327940579166,0.15600655881158332,0.11797117870620354,0.018844564769577646,0.1038900164093572,0.17529167260058218,0.12324275305159654,0.043959675979768284,0.04345730534975315,0.046796868816823656,0.007111896711552129,0.006972447756423656,0.05739498940658762,0.006972447756423656,0.0070421722339878935,0,0.003486223878211828,0,0.0035559483557760646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07800327940579166,0.15600655881158332,0.11797117870620354,0.018844564769577646,0.1038900164093572,0.17529167260058218,0.12324275305159654,0.043959675979768284,0.04345730534975315,0.046796868816823656,0.007111896711552129,0.006972447756423656,0.05739498940658762,0.006972447756423656,0.0070421722339878935,0,0.003486223878211828,0,0.0035559483557760646,0,0,0,0
1995,7,4,0,2,10.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20042887767984427,0.00618627452840759,0.16804009253813412,0.4098171874353133,0.015359026415356775,0.14449207064727562,0.015145706604032373,0.009172751886949184,0.009386071698273584,0.003199797169865995,0.009599391509597984,0.002986477358541595,0.00618627452840759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20042887767984427,0.00618627452840759,0.16804009253813412,0.4098171874353133,0.015359026415356775,0.14449207064727562,0.015145706604032373,0.009172751886949184,0.009386071698273584,0.003199797169865995,0.009599391509597984,0.002986477358541595,0.00618627452840759,0,0,0,0,0,0,0,0
1996,7,4,0,2,4.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11464497041420119,0.03772189349112426,0.07840236686390532,0,0,0.03772189349112426,0.03920118343195266,0.1161242603550296,0.15236686390532544,0.15236686390532544,0.07840236686390532,0.07840236686390532,0.07692307692307693,0,0,0.03772189349112426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11464497041420119,0.03772189349112426,0.07840236686390532,0,0,0.03772189349112426,0.03920118343195266,0.1161242603550296,0.15236686390532544,0.15236686390532544,0.07840236686390532,0.07840236686390532,0.07692307692307693,0,0,0.03772189349112426,0,0,0,0
1997,7,4,0,2,6.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007144979051638479,0.03739461796129931,0.04453959701293779,0.046065907950133676,0.15263109371958902,0.1597760727712275,0.014289958103276958,0.12085514387273227,0.08346052591143298,0.04453959701293779,0.014289958103276958,0.07631554685979451,0.07784185779699039,0.03739461796129931,0,0.07631554685979451,0,0,0.007144979051638479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007144979051638479,0.03739461796129931,0.04453959701293779,0.046065907950133676,0.15263109371958902,0.1597760727712275,0.014289958103276958,0.12085514387273227,0.08346052591143298,0.04453959701293779,0.014289958103276958,0.07631554685979451,0.07784185779699039,0.03739461796129931,0,0.07631554685979451,0,0,0.007144979051638479
1998,7,4,0,2,24.94,0,0,0,0,0,0,0,0,0,0,0,0,0.015982833662391675,0.007466029565477078,0.13284002234278477,0.15908173366736905,0.09260641857326941,0.029421686880250417,0.062432598344200556,0.08087092617479356,0.09923182851359647,0.045183304851813134,0.08962185021116881,0.11646268736508147,0.021752876264846798,0.02575319334067032,0.002488676521825693,0,0.002488676521825693,0.016314657198635098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015982833662391675,0.007466029565477078,0.13284002234278477,0.15908173366736905,0.09260641857326941,0.029421686880250417,0.062432598344200556,0.08087092617479356,0.09923182851359647,0.045183304851813134,0.08962185021116881,0.11646268736508147,0.021752876264846798,0.02575319334067032,0.002488676521825693,0,0.002488676521825693,0.016314657198635098,0,0,0,0
1999,7,4,0,2,328.576,0,0,0,0,0,0,0.0014718882985240392,0.004724910113847875,0.011979259945501518,0.027171760429028274,0.060111652264646286,0.07197482156340405,0.10040475336306244,0.12661896254514757,0.09923488377239324,0.08474424185560783,0.09526378508606557,0.07261115918003358,0.054069285481735035,0.03988448477467891,0.03356090467049487,0.030913318780858533,0.022631157081284683,0.01909877736114293,0.010346816069419921,0.00809502657964049,0.01586563865012845,0.00530276173320861,0.0028384954301193003,7.720097517501926e-4,3.0924521827575775e-4,0,0,0,0,0,0,0,0,0,0.0014718882985240392,0.004724910113847875,0.011979259945501518,0.027171760429028274,0.060111652264646286,0.07197482156340405,0.10040475336306244,0.12661896254514757,0.09923488377239324,0.08474424185560783,0.09526378508606557,0.07261115918003358,0.054069285481735035,0.03988448477467891,0.03356090467049487,0.030913318780858533,0.022631157081284683,0.01909877736114293,0.010346816069419921,0.00809502657964049,0.01586563865012845,0.00530276173320861,0.0028384954301193003,7.720097517501926e-4,3.0924521827575775e-4,0,0,0
2000,7,4,0,2,79.272,0,0,0,0,0,0,0,5.045624144967641e-4,0.00196779341653738,0.006973969954553455,0.032163229180295315,0.051063347255887064,0.06277143722964154,0.08428931685026331,0.10542468640295884,0.11043076718392057,0.060927133025397213,0.047414399864056794,0.10809742397015398,0.025209882078612817,0.03176305097381075,0.026125143212456275,0.025867588999114864,0.06559289558674397,0.048249363073654405,0.04107837268740794,0.012284154168325064,0.02294051236249672,0.01820461191504325,0,0,0,0.010656358194171657,0,0,0,0,0,0,0,0,5.045624144967641e-4,0.00196779341653738,0.006973969954553455,0.032163229180295315,0.051063347255887064,0.06277143722964154,0.08428931685026331,0.10542468640295884,0.11043076718392057,0.060927133025397213,0.047414399864056794,0.10809742397015398,0.025209882078612817,0.03176305097381075,0.026125143212456275,0.025867588999114864,0.06559289558674397,0.048249363073654405,0.04107837268740794,0.012284154168325064,0.02294051236249672,0.01820461191504325,0,0,0,0.010656358194171657,0
2001,7,4,0,2,21.076,0,0,0,0,0,0,0,0,0,0,0.008166759050185208,0.10483461724428915,0.11488271199002442,0.19126898833651845,0.2212696973678666,0.15324559696419982,0.04307694656257097,0.04457182461282903,0.022379724351979685,0.022347059094261452,0.01672155461234306,0.03347577448240435,0.0056255044819183905,0.006759938309078706,0.005747798057612268,0,0.0027516054531122563,0,0.002873899028806134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008166759050185208,0.10483461724428915,0.11488271199002442,0.19126898833651845,0.2212696973678666,0.15324559696419982,0.04307694656257097,0.04457182461282903,0.022379724351979685,0.022347059094261452,0.01672155461234306,0.03347577448240435,0.0056255044819183905,0.006759938309078706,0.005747798057612268,0,0.0027516054531122563,0,0.002873899028806134,0,0,0,0,0
2002,7,4,0,2,181.58800000000002,0,0,0,0,0,0,0,0,0.012431227036934034,0.009219498208751812,0.08309077044789273,0.11460428681115654,0.14809654858584986,0.15306148055593863,0.10719453466452306,0.12219615502991127,0.057570136203490725,0.030638406270282643,0.03591619213706312,0.022979880787629588,0.019500635047720195,0.02443298064679307,0.012256420043482368,0.015244430748500685,0.0050115408408648475,0.005065236597230151,0.008596899961812902,0.004444572730434699,0.004171109669242049,3.8285926671876555e-4,0,0.0020474647741916593,0.0018467329335846339,0,0,0,0,0,0,0,0,0,0.012431227036934034,0.009219498208751812,0.08309077044789273,0.11460428681115654,0.14809654858584986,0.15306148055593863,0.10719453466452306,0.12219615502991127,0.057570136203490725,0.030638406270282643,0.03591619213706312,0.022979880787629588,0.019500635047720195,0.02443298064679307,0.012256420043482368,0.015244430748500685,0.0050115408408648475,0.005065236597230151,0.008596899961812902,0.004444572730434699,0.004171109669242049,3.8285926671876555e-4,0,0.0020474647741916593,0.0018467329335846339,0
2003,7,4,0,2,144.092,0,0,0,0,0,0,0,0,2.3948935893187411e-4,0.011054947296283988,0.023522695946449606,0.05384241397357455,0.11846222195463195,0.11879454953346798,0.16603882076866244,0.13602767763405418,0.08918184294402878,0.05837038537730997,0.04100600217051065,0.037758620767145125,0.04305670320547876,0.027617486205758678,0.030610261796687244,0.01717538726525056,0.016075156985593607,0.0073260230308033955,0,0,0.003839313785376607,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3948935893187411e-4,0.011054947296283988,0.023522695946449606,0.05384241397357455,0.11846222195463195,0.11879454953346798,0.16603882076866244,0.13602767763405418,0.08918184294402878,0.05837038537730997,0.04100600217051065,0.037758620767145125,0.04305670320547876,0.027617486205758678,0.030610261796687244,0.01717538726525056,0.016075156985593607,0.0073260230308033955,0,0,0.003839313785376607,0,0,0,0,0
2004,7,4,0,2,27.216,0,0,0,0,0,0,0,0,0,0,0.02420830937190789,0.10472782158399589,0.09249138728585385,0.12434625648127337,0.039143931963577946,0.056841347596268486,0.06529869021517445,0.0487249670811922,0.0806034413453384,0.05383939863863753,0.033381672408856214,0.1605975982355724,0.015343294672335988,0.0285741067448576,0.030379723451225256,0,0.02315280929396555,0.008116380515076283,0.010228863114890659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02420830937190789,0.10472782158399589,0.09249138728585385,0.12434625648127337,0.039143931963577946,0.056841347596268486,0.06529869021517445,0.0487249670811922,0.0806034413453384,0.05383939863863753,0.033381672408856214,0.1605975982355724,0.015343294672335988,0.0285741067448576,0.030379723451225256,0,0.02315280929396555,0.008116380515076283,0.010228863114890659,0,0,0,0,0
2005,7,4,0,2,119.56,0,0,0,0,0,0,0,0,0.0047285703245665365,0.02607738243609142,0.049930252165647324,0.07004592674637647,0.05184318817387331,0.10235317542546718,0.2004030499401735,0.13977751642502317,0.1139495640368217,0.06708295771223062,0.0626962706419,0.03435047462401893,0.01630404530371633,0.007668456269502548,0.011799099906873868,0.01956593600921611,0.006631320802996398,0.007982068240192585,0.0017942401231556817,4.4856003078892043e-4,0,0.001511452277658319,0,0,0.001545040106050726,0.001511452277658319,0,0,0,0,0,0,0,0,0.0047285703245665365,0.02607738243609142,0.049930252165647324,0.07004592674637647,0.05184318817387331,0.10235317542546718,0.2004030499401735,0.13977751642502317,0.1139495640368217,0.06708295771223062,0.0626962706419,0.03435047462401893,0.01630404530371633,0.007668456269502548,0.011799099906873868,0.01956593600921611,0.006631320802996398,0.007982068240192585,0.0017942401231556817,4.4856003078892043e-4,0,0.001511452277658319,0,0,0.001545040106050726,0.001511452277658319
2006,7,4,0,2,112.97200000000001,0,0,0,0,0,0,0,0,3.34374820703762e-4,0.0054475915279195005,0.04109301456862363,0.08749045698204487,0.11170236080235425,0.16043820154055702,0.1950439333286441,0.12830536343503265,0.07940942759604283,0.05723920110066821,0.016625325665050747,0.05144665725815984,0.03451580255465864,0.009283788291139681,0.007505428667796751,0.005884996844386212,0.0048769518163515255,0.0010031244621112859,0.0016852490963469606,0,6.68749641407524e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34374820703762e-4,0.0054475915279195005,0.04109301456862363,0.08749045698204487,0.11170236080235425,0.16043820154055702,0.1950439333286441,0.12830536343503265,0.07940942759604283,0.05723920110066821,0.016625325665050747,0.05144665725815984,0.03451580255465864,0.009283788291139681,0.007505428667796751,0.005884996844386212,0.0048769518163515255,0.0010031244621112859,0.0016852490963469606,0,6.68749641407524e-4,0,0,0,0,0
2007,7,4,0,2,52.364000000000004,0,0,0,0,0,0,0,0.001720394244881588,0.020119864897767726,0.02084641557463156,0.03412601239423308,0.08473447082599639,0.1468333717781716,0.09369173100123995,0.14721407073624085,0.16555007147715478,0.07917563186730402,0.06539167766144878,0.0731996216035816,0.026029467727643463,0.007451251028636577,0.01620144831086624,0.0037591100237737525,7.581398367274795e-4,0.01243910917297309,0,0,0,7.581398367274795e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.001720394244881588,0.020119864897767726,0.02084641557463156,0.03412601239423308,0.08473447082599639,0.1468333717781716,0.09369173100123995,0.14721407073624085,0.16555007147715478,0.07917563186730402,0.06539167766144878,0.0731996216035816,0.026029467727643463,0.007451251028636577,0.01620144831086624,0.0037591100237737525,7.581398367274795e-4,0.01243910917297309,0,0,0,7.581398367274795e-4,0,0,0,0,0
2008,7,4,0,2,316.468,0,0,0,0,0,0,0,0,0.00254122461674325,0.02435446113378771,0.04432862621534266,0.08129436113816917,0.14559294443205262,0.21173752366663956,0.15320847782847027,0.09926697397646185,0.04711593689498306,0.05868047722239835,0.027188068934450436,0.023294716220537793,0.02325835979623846,0.01440619433898863,0.013580308605119489,0.010008726265714054,0.003793544611435597,0.004453529083113617,0.0040521065023939335,0.001620301707923778,0.0018560905108852483,2.82174991311896e-4,0.0015026180299544773,8.439071395436343e-4,0.0012318518256783325,5.064943116620995e-4,0,0,0,0,0,0,0,0,0.00254122461674325,0.02435446113378771,0.04432862621534266,0.08129436113816917,0.14559294443205262,0.21173752366663956,0.15320847782847027,0.09926697397646185,0.04711593689498306,0.05868047722239835,0.027188068934450436,0.023294716220537793,0.02325835979623846,0.01440619433898863,0.013580308605119489,0.010008726265714054,0.003793544611435597,0.004453529083113617,0.0040521065023939335,0.001620301707923778,0.0018560905108852483,2.82174991311896e-4,0.0015026180299544773,8.439071395436343e-4,0.0012318518256783325,5.064943116620995e-4
2009,7,4,0,2,212.18400000000003,0,0,0,0,0,0,0,0,0.0018801360887403568,0.012440206620939592,0.02545938498020015,0.17412680941577072,0.24943964630651455,0.13406100742327012,0.1325066162266581,0.09469343175387324,0.04878614212581879,0.029129054660508465,0.015435153998081751,0.024594035093520396,0.017942201376339232,0.008406145111825096,0.009151912571143273,0.007276078998516045,0.004093514021330365,0.0019785259533402254,0.0013562150619065704,0.004469995069246145,0.0015014240870660936,0,1.7499549185891232e-4,0.0010973675635319294,0,0,0,0,0,0,0,0,0,0,0.0018801360887403568,0.012440206620939592,0.02545938498020015,0.17412680941577072,0.24943964630651455,0.13406100742327012,0.1325066162266581,0.09469343175387324,0.04878614212581879,0.029129054660508465,0.015435153998081751,0.024594035093520396,0.017942201376339232,0.008406145111825096,0.009151912571143273,0.007276078998516045,0.004093514021330365,0.0019785259533402254,0.0013562150619065704,0.004469995069246145,0.0015014240870660936,0,1.7499549185891232e-4,0.0010973675635319294,0,0
2010,7,4,0,2,215.768,0,0,0,0,0,0,0,0,0.00824595639998832,0.014677317026806065,0.04900090974274475,0.09215667163150842,0.12739501679732138,0.07124775346922048,0.07890769627796898,0.07787465615797624,0.07495442818552076,0.06676913308260406,0.0658474529824942,0.040868487542941194,0.048101634815783306,0.05553674686834149,0.027613640208273654,0.04029764567484572,0.02881113360724964,0.011852226508327771,0.004004955965919238,0.004370780164578527,0.002039333405958876,7.862490239841448e-4,3.931245119920724e-4,0,0.0020195808263122153,0.006227469121338472,0,0,0,0,0,0,0,0,0.00824595639998832,0.014677317026806065,0.04900090974274475,0.09215667163150842,0.12739501679732138,0.07124775346922048,0.07890769627796898,0.07787465615797624,0.07495442818552076,0.06676913308260406,0.0658474529824942,0.040868487542941194,0.048101634815783306,0.05553674686834149,0.027613640208273654,0.04029764567484572,0.02881113360724964,0.011852226508327771,0.004004955965919238,0.004370780164578527,0.002039333405958876,7.862490239841448e-4,3.931245119920724e-4,0,0.0020195808263122153,0.006227469121338472
2011,7,4,0,2,527.156,0,0,0,0,0,0,0,6.378115908611459e-4,0.003963242473903552,0.016396444629615377,0.05476523080626782,0.0733768794836157,0.07210293321047022,0.061020480537584285,0.06958718835500344,0.07478952911766391,0.07726146535806774,0.0718997334312026,0.058518348622736666,0.06906314381975415,0.05911778959634402,0.05899045077641052,0.04649143970814579,0.038944962797334164,0.031587446220161894,0.027485942741784914,0.013899009519026378,0.012031025183131733,0.002051788241931849,0.0018296655837429187,0.0012911886022549121,0.0017944418045275081,5.834776145861437e-4,5.189401738706957e-4,0,0,0,0,0,0,0,6.378115908611459e-4,0.003963242473903552,0.016396444629615377,0.05476523080626782,0.0733768794836157,0.07210293321047022,0.061020480537584285,0.06958718835500344,0.07478952911766391,0.07726146535806774,0.0718997334312026,0.058518348622736666,0.06906314381975415,0.05911778959634402,0.05899045077641052,0.04649143970814579,0.038944962797334164,0.031587446220161894,0.027485942741784914,0.013899009519026378,0.012031025183131733,0.002051788241931849,0.0018296655837429187,0.0012911886022549121,0.0017944418045275081,5.834776145861437e-4,5.189401738706957e-4
2012,7,4,0,2,368.57800000000003,0,0,0,0,0,0,8.888947015624936e-5,2.666684104687481e-4,0.011387037425249397,0.027460327717136256,0.06013402285893655,0.0905220734247858,0.058773774652495975,0.05032230075296377,0.054649057485649556,0.07730563045794157,0.09221925444043363,0.08912874849113414,0.08269091110354428,0.05690288460511247,0.052325309394991054,0.0422307167649192,0.03636825353077475,0.033060894962396656,0.023787589026954714,0.019555021625615492,0.015479340753499111,0.005502159969087258,0.0028285552670273616,0.007038962195863225,0.004024612606223376,0.004259129506210076,0.00159898363027314,8.888947015624936e-5,0,0,0,0,0,0,8.888947015624936e-5,2.666684104687481e-4,0.011387037425249397,0.027460327717136256,0.06013402285893655,0.0905220734247858,0.058773774652495975,0.05032230075296377,0.054649057485649556,0.07730563045794157,0.09221925444043363,0.08912874849113414,0.08269091110354428,0.05690288460511247,0.052325309394991054,0.0422307167649192,0.03636825353077475,0.033060894962396656,0.023787589026954714,0.019555021625615492,0.015479340753499111,0.005502159969087258,0.0028285552670273616,0.007038962195863225,0.004024612606223376,0.004259129506210076,0.00159898363027314,8.888947015624936e-5
2013,7,4,0,2,310.626,0,0,0,0,0,0,0,0,0,0.004998665710270375,0.019960470844900987,0.03545420817881748,0.024588798311495404,0.022858998028967032,0.03499946674401123,0.056792725365951396,0.08527162233356364,0.10733587794434375,0.09251158454811642,0.07949852330527199,0.08576106221731278,0.08581646539547381,0.0649741455279608,0.06172236807634097,0.06235235751990583,0.03094437184669224,0.0202829527311539,0.010719296364203615,0.003933506087158548,0.006756892824925408,7.297694707183907e-4,0.0010989809025442959,0,6.368897198996864e-4,0,0,0,0,0,0,0,0,0,0.004998665710270375,0.019960470844900987,0.03545420817881748,0.024588798311495404,0.022858998028967032,0.03499946674401123,0.056792725365951396,0.08527162233356364,0.10733587794434375,0.09251158454811642,0.07949852330527199,0.08576106221731278,0.08581646539547381,0.0649741455279608,0.06172236807634097,0.06235235751990583,0.03094437184669224,0.0202829527311539,0.010719296364203615,0.003933506087158548,0.006756892824925408,7.297694707183907e-4,0.0010989809025442959,0,6.368897198996864e-4
2014,7,4,0,2,476.386,0,0,0,0,0,0,0,0,0.0050159058803760335,0.015766765454416694,0.025328917548805542,0.03848199137659027,0.041607560025372,0.03882895461301714,0.05099767089981492,0.08916427188305409,0.08250646482006886,0.10142297067937389,0.1000679099272721,0.09184099904434428,0.07513619612245656,0.07964786947615868,0.05308573180888538,0.042818556550112165,0.025663000406819236,0.01760078639958293,0.00969932796505342,0.00773552041899002,0.003762073431381484,0.0014203351745524725,8.798831549799473e-4,0.0011318877391722105,2.2543926747974467e-4,1.630099318699692e-4,0,0,0,0,0,0,0,0,0.0050159058803760335,0.015766765454416694,0.025328917548805542,0.03848199137659027,0.041607560025372,0.03882895461301714,0.05099767089981492,0.08916427188305409,0.08250646482006886,0.10142297067937389,0.1000679099272721,0.09184099904434428,0.07513619612245656,0.07964786947615868,0.05308573180888538,0.042818556550112165,0.025663000406819236,0.01760078639958293,0.00969932796505342,0.00773552041899002,0.003762073431381484,0.0014203351745524725,8.798831549799473e-4,0.0011318877391722105,2.2543926747974467e-4,1.630099318699692e-4
