Genus,Species,Common_name,Data_source,Collection_region,Collection_specific_location,Collection_year,COLL,FISH,OTO,LEN_mm,length_type,WT_g,SEX,SIDE,OWT_g,OLEN_mm,OWID_mm,MAC_computer_age,DK_reader_4,AR_reader_1,JB_reader_2,2rD,mean_AGE_AR_JB,Fraction_diff_AR_JB,prd_predicted_by_oto_weight
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1258,458,648,309,fork,347,1,2,0.1353,12.06,6.39,,,28,29,,28,-0.035714286,17.7703532
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1258,469,649,340,fork,447,2,2,0.1127,11.49,5.65,,,40,31,,35,0.290322581,15.7805588
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1258,479,650,310,fork,291,2,2,0.1169,11.7,6.05,,,28,23,,25,0.217391304,16.1503436
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1258,487,651,359,fork,534,2,1,0.1659,11.83,7.69,,,41,37,,39,0.108108108,20.4644996
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1259,412,652,517,fork,2265,2,1,0.236,12.54,10.28,,,49,52,,50,-0.06122449,26.636384
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1259,415,653,424,fork,927,2,2,0.1506,11.77,7.78,,,31,35,,33,-0.129032258,19.1174264
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1259,420,654,489,fork,1445,1,2,0.2239,12.58,8.86,,,37,40,,38,-0.081081081,25.5710516
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1259,429,655,478,fork,1286,1,2,0.2161,12.6,8.86,,,57,58,,57,-0.01754386,24.8843084
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1259,431,656,540,fork,2050,1,2,0.3129,12.88,10.86,,,74,70,,72,0.057142857,33.4069676
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1259,438,657,320,fork,379,1,2,0.1003,10.27,6.67,,,40,34,,37,0.176470588,14.6888132
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1259,442,658,367,fork,538,2,2,0.1461,12.29,6.76,,,29,31,,30,-0.068965517,18.7212284
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1259,445,659,309,fork,344,1,2,0.1157,11.89,6.57,,,25,25,,25,0,16.0446908
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1259,449,660,308,fork,305,1,2,0.1208,10.57,6.51,,,25,28,,26,-0.12,16.4937152
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1259,450,661,243,fork,166,1,2,0.0869,8.49,5.99,,,19,17,,18,0.117647059,13.5090236
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,401,662,488,fork,1594,2,2,0.2604,10.86,10.43,,,70,71,,70,-0.014285714,28.7846576
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,402,663,577,fork,3170,1,2,0.2095,13.89,8.98,,,41,43,,42,-0.048780488,24.303218
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,403,664,610,fork,3822,2,2,0.3624,13.34,10.77,,,71,76,,73,-0.070422535,37.7651456
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,405,665,555,fork,2500,1,2,0.285,12.18,11.17,,,60,67,,63,-0.116666667,30.95054
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,406,666,468,fork,1330,2,2,0.2501,12.5,9.72,,,46,65,,55,-0.413043478,27.8778044
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,410,667,372,fork,652,2,2,0.1616,10.48,7.87,,,33,42,,37,-0.272727273,20.0859104
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,412,668,419,fork,952,2,2,0.1766,12.67,8.8,,,53,51,,52,0.039215686,21.4065704
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,413,669,430,fork,1077,2,2,0.2024,12.98,9.01,,,49,39,,44,0.256410256,23.6781056
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,416,670,383,fork,738,1,2,0.1744,11.81,7.87,,,39,36,,37,0.083333333,21.2128736
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,418,671,382,fork,705,1,2,0.1555,10.88,7.96,,,37,38,,37,-0.027027027,19.548842
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,423,672,403,fork,789,2,2,0.2107,13.13,8.46,,,56,46,,51,0.217391304,24.4088708
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,426,673,431,fork,1048,2,2,0.1872,11.91,8.18,,,39,44,,41,-0.128205128,22.3398368
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,429,674,426,fork,956,2,2,0.1829,12.06,7.53,,,43,51,,47,-0.186046512,21.9612476
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,433,675,513,fork,1903,2,2,0.246,11.79,9.51,,,64,62,,63,0.032258065,27.516824
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,434,676,402,fork,847,2,2,0.1902,10.82,8.73,,,37,39,,38,-0.054054054,22.6039688
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,436,677,452,fork,1238,2,2,0.1622,10.21,7.47,,,37,43,,40,-0.162162162,20.1387368
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,437,678,506,fork,1563,2,2,0.2706,12.27,9.63,,,39,44,,41,-0.128205128,29.6827064
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,438,679,349,fork,561,1,2,0.1594,11.81,7.53,,,40,36,,38,0.111111111,19.8922136
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,439,680,400,fork,830,2,2,0.1764,11.51,8.02,,,48,41,,44,0.170731707,21.3889616
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1260,441,681,550,fork,2178,2,2,0.2989,12.42,10.62,,,65,59,,62,0.101694915,32.1743516
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1261,401,682,389,fork,759,2,2,0.1564,11.39,7.35,,,31,33,,32,-0.064516129,19.6280816
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1261,403,683,393,fork,764,2,2,0.16,11.68,7.78,,,35,36,,35,-0.028571429,19.94504
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1261,405,684,537,fork,2268,2,2,0.347,13.93,9.57,,,71,73,,72,-0.028169014,36.409268
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1261,406,685,699,fork,5689,2,2,0.3426,14.03,10.34,,,79,72,,75,0.097222222,36.0218744
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1261,409,686,408,fork,931,2,2,0.1762,12.82,7.44,,,36,39,,37,-0.083333333,21.3713528
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1261,414,687,543,fork,2205,2,2,0.2416,12.52,9.07,,,38,51,,44,-0.342105263,27.1294304
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1262,403,688,412,fork,939,2,2,0.1231,10.48,7.75,,,34,27,,30,0.259259259,16.6962164
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1262,405,689,643,fork,4296,2,2,0.3126,11.68,10.31,,,61,81,,71,-0.327868852,33.3805544
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1262,407,690,318,fork,389,2,2,0.1105,12.04,6.73,,,39,39,,39,0,15.586862
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1262,408,691,500,fork,1575,2,2,0.2483,12.38,9.49,,,69,51,,60,0.352941176,27.7193252
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1262,414,692,365,fork,597,2,2,0.1466,11.31,7.59,,,41,40,,40,0.025,18.7652504
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1263,402,693,510,fork,1757,2,2,0.2685,14.29,10.48,,,63,48,,55,0.3125,29.497814
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1263,403,694,488,fork,1680,2,2,0.2244,13.37,9.35,,,48,39,,43,0.230769231,25.6150736
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1263,405,695,613,fork,3245,2,2,0.3217,12.36,11.4,,,55,55,,55,0,34.1817548
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1263,406,696,492,fork,1597,2,2,0.2164,11.56,8.99,,,54,43,,48,0.255813953,24.9107216
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1263,413,697,368,fork,618,2,2,0.1276,10.83,7.77,,,47,36,,41,0.305555556,17.0924144
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,402,698,414,fork,818,2,2,0.1684,11.52,8.72,,,37,30,,33,0.233333333,20.6846096
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,403,699,670,fork,5682,2,2,0.4547,11.9,12.38,,69,67,72,,69,-0.074626866,45.8916068
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,404,700,599,fork,3524,2,2,0.2392,11.17,10.71,,,65,69,,67,-0.061538462,26.9181248
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,406,701,388,fork,699,2,2,0.1493,10.6,7.44,,,31,28,,29,0.107142857,19.0029692
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,410,702,551,fork,2216,1,2,0.2255,10.6,10.65,,,56,54,,55,0.037037037,25.711922
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,415,703,604,fork,3216,1,2,0.4112,16.68,10.74,,58,64,76,,70,-0.1875,42.0616928
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,416,704,568,fork,2526,2,2,0.3316,13.44,10.54,,,68,82,,75,-0.205882353,35.0533904
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,417,705,656,fork,3690,2,2,0.3617,13.67,11.79,,,76,99,,87,-0.302631579,37.7035148
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,421,706,370,fork,538,2,2,0.1434,12.8,7.86,,,31,37,,34,-0.193548387,18.4835096
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,422,707,630,fork,3451,2,2,0.2813,13.56,9.61,,,55,63,,59,-0.145454545,30.6247772
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,426,708,393,fork,797,2,2,0.1774,10.51,8.9,,,51,44,,47,0.159090909,21.4770056
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,429,709,324,fork,347,1,2,0.1167,11.05,6.7,,,33,32,,32,0.03125,16.1327348
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,430,710,374,fork,564,2,2,0.1576,12.78,7.32,,,50,35,,42,0.428571429,19.7337344
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,433,711,481,fork,1393,1,2,0.2959,13.3,10.45,,,54,57,,55,-0.055555556,31.9102196
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,437,712,354,fork,496,2,2,0.157,11.68,7.71,,,40,32,,36,0.25,19.680908
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1264,438,713,492,fork,1487,1,2,0.1883,11.7,8.63,,,47,38,,42,0.236842105,22.4366852
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1265,410,714,432,fork,988,2,2,0.1577,14.66,7.53,,,37,33,,35,0.121212121,19.7425388
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1265,411,715,420,fork,,2,2,0.2011,12.73,9.14,,,47,45,,46,0.044444444,23.5636484
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1265,419,716,306,fork,300,1,2,0.125,11.4,6.64,,,25,23,,24,0.086956522,16.8635
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1265,420,717,388,fork,722,2,2,0.1629,11.63,8.27,,,34,37,,35,-0.088235294,20.2003676
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1265,432,718,578,fork,2921,2,2,0.2931,13.24,10.03,,,59,55,,57,0.072727273,31.6636964
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1265,439,719,634,fork,3135,1,2,0.2885,12.2,12.29,,,74,78,,76,-0.054054054,31.258694
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1265,465,720,547,fork,1910,1,2,0.228,11.15,10.12,,,61,66,,63,-0.081967213,25.932032
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1265,469,721,458,fork,1158,2,2,0.2456,15.77,9.42,,,58,65,,61,-0.120689655,27.4816064
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1265,474,722,600,fork,3579,2,2,0.3207,13.2,11.22,,,75,61,,68,0.229508197,34.0937108
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1265,475,723,732,fork,6355,2,2,0.4998,15.99,13.58,,89,95,99,,97,-0.042105263,49.8623912
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,401,724,292,fork,288,2,2,0.1169,10.81,6.89,,,35,26,,30,0.346153846,16.1503436
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,402,725,310,fork,330,2,2,0.0985,10.2,6.02,,,33,25,,29,0.32,14.530334
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,414,726,413,fork,841,2,2,0.1498,12.63,7.24,,,51,37,,44,0.378378378,19.0469912
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,415,727,451,fork,1188,2,2,0.1799,13.83,8.17,,,40,39,,39,0.025641026,21.6971156
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,416,728,451,fork,1112,1,2,0.2057,12.61,9.19,,,40,38,,39,0.052631579,23.9686508
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,417,729,364,fork,588,1,2,0.1781,12.1,7.76,,,31,34,,32,-0.096774194,21.5386364
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,418,730,434,fork,1023,1,2,0.2108,12.72,9.19,,,40,49,,44,-0.225,24.4176752
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,419,731,626,fork,3771,2,1,0.3068,12.81,11.31,,,52,48,,50,0.083333333,32.8698992
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,420,732,338,fork,450,1,2,0.1178,11.64,6.19,,,26,26,,26,0,16.2295832
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,421,733,334,fork,446,1,1,0.1214,10.95,6.98,,,23,24,,23,-0.043478261,16.5465416
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,435,734,367,fork,588,2,2,0.1409,12.48,7.41,,,27,28,,27,-0.037037037,18.2633996
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,441,735,346,fork,495,1,2,0.1401,11.38,7.3,,,37,34,,35,0.088235294,18.1929644
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,469,736,308,fork,329,1,2,0.1057,10.94,6.48,,,21,22,,21,-0.047619048,15.1642508
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,474,737,296,fork,296,1,2,0.0995,12,5.99,,,21,24,,22,-0.142857143,14.618378
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,478,738,363,fork,603,2,2,0.1813,13.44,6.83,,,43,34,,38,0.264705882,21.8203772
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,482,739,352,fork,551,2,2,0.1362,12.14,7.06,,,30,33,,31,-0.1,17.8495928
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,489,740,388,fork,691,1,2,0.207,12.14,8.05,,,44,43,,43,0.023255814,24.083108
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,492,741,380,fork,669,1,1,0.1846,13.15,7.82,,,39,36,,37,0.083333333,22.1109224
Sebastolobus,alascanus,Shortspine thornyhead,Butler et al. 1995,Oregon and northern California,40 08'N to 45 20'N,"1978-87, 1988, 1990",1266,493,742,366,fork,571,2,2,0.1319,10.13,7.41,,,37,35,,36,0.057142857,17.4710036
